repayment_id,loan_id,due_date,amount_due,amount_paid,payment_status
R304364,L204364,2025-05-19,3000.0,2299.0,Partial
R304365,L204365,2026-01-11,10214.0,9582.0,Partial
R304366,L204366,2025-12-09,10217.0,1328.0,Partial
R304367,L204367,2027-09-30,35619.0,21867.0,Partial
R304368,L204368,2029-06-13,22900.0,20493.0,Partial
R304369,L204369,2027-10-01,11542.0,9814.0,Partial
R304370,L204370,2025-02-09,84833.0,56380.0,Partial
R304371,L204371,2024-12-22,12889.0,10068.0,Partial
R304372,L204372,2028-07-29,525.0,328.0,Partial
R304373,L204373,2026-03-29,14639.0,11957.0,Partial
R304374,L204374,2025-11-15,18107.0,14745.0,Partial
R304375,L204375,2026-02-12,66875.0,55290.0,Partial
R304376,L204376,2027-08-04,7208.0,5036.0,Partial
R304377,L204377,2024-10-02,8139.0,6441.0,Partial
R304378,L204378,2026-04-12,22850.0,18523.0,Partial
R304379,L204379,2025-07-14,140417.0,138331.0,Partial
R304380,L204380,2026-07-14,4583.0,4289.0,Partial
R304381,L204381,2027-01-05,16548.0,14832.0,Partial
R304382,L204382,2025-08-29,15125.0,13759.0,Partial
R304383,L204383,2026-06-07,6083.0,5271.0,Partial
R304384,L204384,2027-05-01,2092.0,1835.0,Partial
R304385,L204385,2025-12-22,94917.0,72509.0,Partial
R304386,L204386,2024-08-15,49250.0,38038.0,Partial
R304387,L204387,2025-12-28,59438.0,53216.0,Partial
R304388,L204388,2027-04-30,1350.0,852.0,Partial
R304389,L204389,2026-02-16,487750.0,324944.0,Partial
R304390,L204390,2024-10-22,456167.0,332459.0,Partial
R304391,L204391,2025-04-02,162639.0,122258.0,Partial
R304392,L204392,2025-08-02,51733.0,46170.0,Partial
R304393,L204393,2026-05-28,54867.0,51766.0,Partial
R304394,L204394,2025-11-20,22417.0,2324.0,Partial
R304395,L204395,2026-05-13,5271.0,3345.0,Partial
R304396,L204396,2024-11-25,3646.0,2885.0,Partial
R304397,L204397,2024-05-18,4958.0,4221.0,Partial
R304398,L204398,2023-10-18,227583.0,180803.0,Partial
R304399,L204399,2027-03-30,32208.0,24326.0,Partial
R304400,L204400,2023-09-03,57833.0,43313.0,Partial
R304401,L204401,2024-11-24,10333.0,8462.0,Partial
R304402,L204402,2026-08-25,6917.0,5687.0,Partial
R304403,L204403,2023-12-10,64417.0,45574.0,Partial
R304404,L204404,2026-08-28,22083.0,16469.0,Partial
R304405,L204405,2025-04-04,5450.0,3562.0,Partial
R304406,L204406,2024-09-22,12133.0,11032.0,Partial
R304407,L204407,2026-01-03,1333.0,661.0,Partial
R304408,L204408,2026-04-08,1821.0,926.0,Partial
R304409,L204409,2024-08-09,77375.0,72822.0,Partial
R304410,L204410,2026-11-17,14292.0,11014.0,Partial
R304411,L204411,2027-04-30,75542.0,68571.0,Partial
R304412,L204412,2024-09-05,13167.0,11330.0,Partial
R304413,L204413,2028-04-12,25964.0,17191.0,Partial
R304414,L204414,2024-07-10,93354.0,84346.0,Partial
R304415,L204415,2025-04-04,201167.0,132562.0,Partial
R304416,L204416,2027-03-20,7738.0,6326.0,Partial
R304417,L204417,2027-05-02,8226.0,5433.0,Partial
R304418,L204418,2025-12-13,6771.0,6323.0,Partial
R304419,L204419,2025-07-09,26417.0,21979.0,Partial
R304420,L204420,2026-08-18,12583.0,5176.0,Partial
R304421,L204421,2026-02-13,46833.0,29891.0,Partial
R304422,L204422,2029-03-23,3125.0,2084.0,Partial
R304423,L204423,2025-03-04,109583.0,86609.0,Partial
R304424,L204424,2026-03-15,13222.0,8168.0,Partial
R304425,L204425,2023-11-16,9542.0,8850.0,Partial
R304426,L204426,2026-12-04,4345.0,2912.0,Partial
R304427,L204427,2024-04-24,13778.0,10664.0,Partial
R304428,L204428,2028-01-27,18925.0,16018.0,Partial
R304429,L204429,2025-02-10,6222.0,5363.0,Partial
R304430,L204430,2026-08-08,11778.0,9134.0,Partial
R304431,L204431,2027-03-23,8367.0,3440.0,Partial
R304432,L204432,2025-08-15,7821.0,5205.0,Partial
R304433,L204433,2025-03-18,28306.0,25717.0,Partial
R304434,L204434,2026-05-24,7000.0,4292.0,Partial
R304435,L204435,2026-05-02,5675.0,4212.0,Partial
R304436,L204436,2024-05-10,22694.0,17069.0,Partial
R304437,L204437,2026-05-26,12750.0,11962.0,Partial
R304438,L204438,2026-02-24,2667.0,2354.0,Partial
R304439,L204439,2027-05-02,11774.0,10062.0,Partial
R304440,L204440,2024-10-19,16694.0,12849.0,Partial
R304441,L204441,2025-01-09,34542.0,28901.0,Partial
R304442,L204442,2028-06-21,7275.0,4995.0,Partial
R304443,L204443,2027-04-22,48633.0,33107.0,Partial
R304444,L204444,2027-05-27,41983.0,35317.0,Partial
R304445,L204445,2026-09-12,87292.0,63763.0,Partial
R304446,L204446,2026-05-05,62062.0,48293.0,Partial
R304447,L204447,2025-07-04,3133.0,2184.0,Partial
R304448,L204448,2027-01-08,975.0,632.0,Partial
R304449,L204449,2026-05-13,21092.0,15932.0,Partial
R304450,L204450,2027-11-11,19262.0,18227.0,Partial
R304451,L204451,2027-08-04,25783.0,16370.0,Partial
R304452,L204452,2026-10-03,42375.0,42912.0,Paid
R304453,L204453,2026-07-16,228333.0,160416.0,Partial
R304454,L204454,2025-10-30,10429.0,7769.0,Partial
R304455,L204455,2025-08-16,4667.0,3757.0,Partial
R304456,L204456,2025-02-23,10438.0,2317.0,Partial
R304457,L204457,2024-11-20,15583.0,10134.0,Partial
R304458,L204458,2025-05-25,63125.0,63735.0,Paid
R304459,L204459,2025-11-17,36333.0,28728.0,Partial
R304460,L204460,2028-09-18,11225.0,9641.0,Partial
R304461,L204461,2026-12-01,24250.0,16174.0,Partial
R304462,L204462,2024-05-27,12639.0,12744.0,Paid
R304463,L204463,2025-07-10,30952.0,28142.0,Partial
R304464,L204464,2023-06-30,16167.0,15792.0,Partial
R304465,L204465,2026-03-06,203833.0,144433.0,Partial
R304466,L204466,2028-02-24,11525.0,7815.0,Partial
R304467,L204467,2026-06-04,6060.0,5410.0,Partial
R304468,L204468,2025-12-12,67417.0,8878.0,Partial
R304469,L204469,2024-10-29,104583.0,95697.0,Partial
R304470,L204470,2025-04-17,6708.0,4911.0,Partial
R304471,L204471,2026-08-21,17944.0,15302.0,Partial
R304472,L204472,2026-03-25,39604.0,27383.0,Partial
R304473,L204473,2027-07-11,10083.0,8131.0,Partial
R304474,L204474,2027-12-10,17845.0,14669.0,Partial
R304475,L204475,2026-04-30,44226.0,38029.0,Partial
R304476,L204476,2023-06-04,86083.0,81291.0,Partial
R304477,L204477,2026-06-30,39146.0,33806.0,Partial
R304478,L204478,2026-05-28,27155.0,16305.0,Partial
R304479,L204479,2027-10-31,7200.0,5449.0,Partial
R304480,L204480,2025-08-21,68617.0,58578.0,Partial
R304481,L204481,2027-12-02,3940.0,3616.0,Partial
R304482,L204482,2026-05-12,22583.0,14881.0,Partial
R304483,L204483,2027-08-17,1202.0,762.0,Partial
R304484,L204484,2027-06-28,7226.0,5294.0,Partial
R304485,L204485,2023-11-26,48000.0,48039.0,Paid
R304486,L204486,2026-05-17,15625.0,12797.0,Partial
R304487,L204487,2024-11-13,29944.0,20411.0,Partial
R304488,L204488,2028-02-02,4725.0,3493.0,Partial
R304489,L204489,2025-02-27,53812.0,45539.0,Partial
R304490,L204490,2027-01-13,1767.0,1421.0,Partial
R304491,L204491,2025-03-27,6889.0,5990.0,Partial
R304492,L204492,2026-01-24,97433.0,62346.0,Partial
R304493,L204493,2029-04-09,6792.0,6420.0,Partial
R304494,L204494,2025-04-15,27861.0,7573.0,Partial
R304495,L204495,2028-05-30,20310.0,12188.0,Partial
R304496,L204496,2026-03-07,63056.0,53649.0,Partial
R304497,L204497,2028-05-17,5408.0,3350.0,Partial
R304498,L204498,2028-06-07,4024.0,2695.0,Partial
R304499,L204499,2028-07-24,3060.0,2524.0,Partial
R304500,L204500,2025-02-28,13333.0,9493.0,Partial
R304501,L204501,2027-08-04,9117.0,8205.0,Partial
R304502,L204502,2026-01-31,69417.0,63230.0,Partial
R304503,L204503,2024-08-28,3500.0,2947.0,Partial
R304504,L204504,2024-11-24,23792.0,21847.0,Partial
R304505,L204505,2025-09-02,7217.0,4448.0,Partial
R304506,L204506,2027-03-10,2440.0,674.0,Partial
R304507,L204507,2029-07-25,2942.0,2265.0,Partial
R304508,L204508,2026-01-19,36625.0,26264.0,Partial
R304509,L204509,2026-04-24,3869.0,2721.0,Partial
R304510,L204510,2025-11-02,189333.0,131582.0,Partial
R304511,L204511,2026-01-04,36396.0,29396.0,Partial
R304512,L204512,2029-06-26,4917.0,3750.0,Partial
R304513,L204513,2027-04-26,7119.0,6270.0,Partial
R304514,L204514,2029-07-13,8242.0,6299.0,Partial
R304515,L204515,2025-11-19,499750.0,327111.0,Partial
R304516,L204516,2026-01-03,4354.0,3756.0,Partial
R304517,L204517,2025-11-25,57833.0,36070.0,Partial
R304518,L204518,2027-06-21,75283.0,58097.0,Partial
R304519,L204519,2024-05-04,16250.0,8656.0,Partial
R304520,L204520,2026-01-29,156292.0,128495.0,Partial
R304521,L204521,2027-03-30,43806.0,12149.0,Partial
R304522,L204522,2028-01-04,800.0,560.0,Partial
R304523,L204523,2025-06-23,141361.0,122239.0,Partial
R304524,L204524,2026-05-21,40608.0,28829.0,Partial
R304525,L204525,2027-01-26,23733.0,20136.0,Partial
R304526,L204526,2026-11-13,17083.0,10749.0,Partial
R304527,L204527,2025-09-05,22833.0,20294.0,Partial
R304528,L204528,2028-06-21,4583.0,4216.0,Partial
R304529,L204529,2025-09-30,23750.0,14427.0,Partial
R304530,L204530,2025-05-11,35250.0,32784.0,Partial
R304531,L204531,2026-11-11,34438.0,24267.0,Partial
R304532,L204532,2025-06-12,16750.0,12584.0,Partial
R304533,L204533,2027-01-24,36979.0,28683.0,Partial
R304534,L204534,2024-05-09,15694.0,13866.0,Partial
R304535,L204535,2029-02-11,6475.0,4544.0,Partial
R304536,L204536,2026-06-20,7667.0,6078.0,Partial
R304537,L204537,2024-04-14,48194.0,17370.0,Partial
R304538,L204538,2026-12-15,6812.0,3233.0,Partial
R304539,L204539,2029-06-20,11742.0,9802.0,Partial
R304540,L204540,2026-08-24,1798.0,1386.0,Partial
R304541,L204541,2025-01-14,17500.0,16460.0,Partial
R304542,L204542,2026-06-29,83867.0,45310.0,Partial
R304543,L204543,2026-03-27,30762.0,14939.0,Partial
R304544,L204544,2025-04-21,17792.0,16190.0,Partial
R304545,L204545,2026-04-17,6142.0,4932.0,Partial
R304546,L204546,2026-08-29,3450.0,3158.0,Partial
R304547,L204547,2024-07-04,40000.0,36442.0,Partial
R304548,L204548,2025-10-27,75917.0,66865.0,Partial
R304549,L204549,2025-12-25,1405.0,881.0,Partial
R304550,L204550,2027-04-01,32521.0,29015.0,Partial
R304551,L204551,2026-11-22,12633.0,11998.0,Partial
R304552,L204552,2025-04-15,16083.0,13216.0,Partial
R304553,L204553,2027-09-03,2325.0,2207.0,Partial
R304554,L204554,2026-04-15,4119.0,665.0,Partial
R304555,L204555,2023-07-23,63083.0,38750.0,Partial
R304556,L204556,2026-07-16,9717.0,1207.0,Partial
R304557,L204557,2025-11-08,23667.0,16437.0,Partial
R304558,L204558,2028-02-08,1881.0,1180.0,Partial
R304559,L204559,2028-07-25,592.0,431.0,Partial
R304560,L204560,2029-02-02,16900.0,10843.0,Partial
R304561,L204561,2028-09-17,6150.0,4867.0,Partial
R304562,L204562,2024-10-26,249667.0,209454.0,Partial
R304563,L204563,2027-05-21,9771.0,6047.0,Partial
R304564,L204564,2024-05-03,103000.0,81076.0,Partial
R304565,L204565,2026-03-14,18381.0,15591.0,Partial
R304566,L204566,2026-11-09,73083.0,12248.0,Partial
R304567,L204567,2024-02-09,1472.0,1373.0,Partial
R304568,L204568,2025-10-24,15667.0,4324.0,Partial
R304569,L204569,2027-04-13,6000.0,5377.0,Partial
R304570,L204570,2026-09-08,114292.0,95852.0,Partial
R304571,L204571,2027-01-27,10833.0,3085.0,Partial
R304572,L204572,2024-11-16,45067.0,33705.0,Partial
R304573,L204573,2025-09-21,59983.0,54670.0,Partial
R304574,L204574,2026-11-22,46792.0,35124.0,Partial
R304575,L204575,2026-09-19,17625.0,12652.0,Partial
R304576,L204576,2025-10-10,30944.0,24211.0,Partial
R304577,L204577,2027-09-08,23475.0,18306.0,Partial
R304578,L204578,2027-04-20,8940.0,7837.0,Partial
R304579,L204579,2028-09-07,26000.0,19135.0,Partial
R304580,L204580,2024-02-19,14472.0,10271.0,Partial
R304581,L204581,2025-01-10,16333.0,12441.0,Partial
R304582,L204582,2024-09-06,88833.0,78515.0,Partial
R304583,L204583,2024-12-28,51083.0,47048.0,Partial
R304584,L204584,2026-09-13,5775.0,4320.0,Partial
R304585,L204585,2028-03-31,17857.0,13909.0,Partial
R304586,L204586,2026-08-02,8750.0,7644.0,Partial
R304587,L204587,2028-03-16,2833.0,2004.0,Partial
R304588,L204588,2028-05-27,33393.0,22368.0,Partial
R304589,L204589,2025-03-17,20688.0,17687.0,Partial
R304590,L204590,2026-05-18,149694.0,112477.0,Partial
R304591,L204591,2026-06-11,11483.0,8052.0,Partial
R304592,L204592,2026-12-10,33875.0,23222.0,Partial
R304593,L204593,2028-10-08,49900.0,39053.0,Partial
R304594,L204594,2027-07-14,1929.0,1440.0,Partial
R304595,L204595,2027-03-17,10821.0,10223.0,Partial
R304596,L204596,2024-08-22,10833.0,9706.0,Partial
R304597,L204597,2026-02-27,13810.0,12532.0,Partial
R304598,L204598,2026-12-04,12767.0,11863.0,Partial
R304599,L204599,2026-01-01,10536.0,6384.0,Partial
R304600,L204600,2026-02-03,138944.0,105731.0,Partial
R304601,L204601,2028-01-12,798.0,520.0,Partial
R304602,L204602,2026-07-27,10792.0,9140.0,Partial
R304603,L204603,2026-07-02,12783.0,3394.0,Partial
R304604,L204604,2026-02-07,6583.0,4182.0,Partial
R304605,L204605,2026-09-18,5700.0,4459.0,Partial
R304606,L204606,2024-02-19,311917.0,259221.0,Partial
R304607,L204607,2026-11-17,12861.0,10150.0,Partial
R304608,L204608,2026-09-21,13875.0,4331.0,Partial
R304609,L204609,2028-07-03,2233.0,2163.0,Partial
R304610,L204610,2026-02-18,116667.0,100667.0,Partial
R304611,L204611,2024-09-14,59250.0,39914.0,Partial
R304612,L204612,2025-05-07,85417.0,56973.0,Partial
R304613,L204613,2026-01-20,4571.0,3638.0,Partial
R304614,L204614,2024-08-16,36021.0,32054.0,Partial
R304615,L204615,2026-08-30,96500.0,82882.0,Partial
R304616,L204616,2026-01-01,1717.0,1440.0,Partial
R304617,L204617,2025-04-23,10100.0,9101.0,Partial
R304618,L204618,2028-01-22,11798.0,9597.0,Partial
R304619,L204619,2026-04-22,106500.0,80259.0,Partial
R304620,L204620,2024-08-27,30250.0,29172.0,Partial
R304621,L204621,2027-05-01,18600.0,15303.0,Partial
R304622,L204622,2027-01-17,5617.0,4637.0,Partial
R304623,L204623,2024-07-14,14917.0,13648.0,Partial
R304624,L204624,2025-06-23,6150.0,5794.0,Partial
R304625,L204625,2025-03-16,16200.0,12993.0,Partial
R304626,L204626,2024-09-26,60042.0,49657.0,Partial
R304627,L204627,2027-03-25,1617.0,1088.0,Partial
R304628,L204628,2024-06-08,50083.0,43558.0,Partial
R304629,L204629,2025-04-20,8683.0,5646.0,Partial
R304630,L204630,2025-02-01,81200.0,62844.0,Partial
R304631,L204631,2026-04-27,13861.0,4666.0,Partial
R304632,L204632,2025-06-20,16062.0,12722.0,Partial
R304633,L204633,2024-04-26,26083.0,20555.0,Partial
R304634,L204634,2028-08-30,6908.0,5427.0,Partial
R304635,L204635,2025-01-25,72979.0,49109.0,Partial
R304636,L204636,2025-12-17,11450.0,9046.0,Partial
R304637,L204637,2026-10-02,45250.0,39506.0,Partial
R304638,L204638,2024-08-22,33292.0,23045.0,Partial
R304639,L204639,2024-04-05,10333.0,8046.0,Partial
R304640,L204640,2027-08-08,41393.0,34840.0,Partial
R304641,L204641,2026-07-19,35583.0,31217.0,Partial
R304642,L204642,2025-01-08,54667.0,44983.0,Partial
R304643,L204643,2026-01-07,22500.0,19630.0,Partial
R304644,L204644,2026-01-28,9800.0,6823.0,Partial
R304645,L204645,2024-03-05,19958.0,14104.0,Partial
R304646,L204646,2027-12-01,18012.0,13004.0,Partial
R304647,L204647,2027-09-10,1083.0,986.0,Partial
R304648,L204648,2024-11-29,229833.0,33248.0,Partial
R304649,L204649,2023-10-29,76500.0,71145.0,Partial
R304650,L204650,2025-06-12,64667.0,47060.0,Partial
R304651,L204651,2025-11-20,141500.0,106033.0,Partial
R304652,L204652,2023-06-08,101083.0,83697.0,Partial
R304653,L204653,2027-11-22,7008.0,6553.0,Partial
R304654,L204654,2024-10-09,59292.0,17839.0,Partial
R304655,L204655,2025-07-02,14354.0,10192.0,Partial
R304656,L204656,2024-06-08,30458.0,21013.0,Partial
R304657,L204657,2025-10-17,177583.0,128665.0,Partial
R304658,L204658,2026-07-26,16583.0,14046.0,Partial
R304659,L204659,2023-12-20,53500.0,49982.0,Partial
R304660,L204660,2024-05-20,8083.0,7614.0,Partial
R304661,L204661,2025-12-07,25200.0,21044.0,Partial
R304662,L204662,2028-08-02,8733.0,7817.0,Partial
R304663,L204663,2024-11-23,26450.0,21237.0,Partial
R304664,L204664,2025-10-24,226917.0,203902.0,Partial
R304665,L204665,2026-01-12,67750.0,47912.0,Partial
R304666,L204666,2025-01-29,42306.0,29465.0,Partial
R304667,L204667,2025-09-23,5783.0,5572.0,Partial
R304668,L204668,2024-07-02,63125.0,49561.0,Partial
R304669,L204669,2026-08-25,49104.0,32537.0,Partial
R304670,L204670,2025-11-03,30631.0,26842.0,Partial
R304671,L204671,2024-06-04,445750.0,33434.0,Partial
R304672,L204672,2027-03-13,6842.0,4169.0,Partial
R304673,L204673,2025-11-15,21283.0,13412.0,Partial
R304674,L204674,2027-04-26,16854.0,15799.0,Partial
R304675,L204675,2023-09-27,32333.0,19515.0,Partial
R304676,L204676,2026-06-06,8367.0,6977.0,Partial
R304677,L204677,2025-05-01,2972.0,2397.0,Partial
R304678,L204678,2027-10-15,933.0,859.0,Partial
R304679,L204679,2029-07-21,6800.0,4656.0,Partial
R304680,L204680,2024-11-08,43750.0,26855.0,Partial
R304681,L204681,2025-03-02,16333.0,14824.0,Partial
R304682,L204682,2025-08-13,126917.0,117234.0,Partial
R304683,L204683,2026-12-08,20767.0,18321.0,Partial
R304684,L204684,2027-05-20,12467.0,8195.0,Partial
R304685,L204685,2028-02-04,14262.0,11002.0,Partial
R304686,L204686,2026-06-09,7500.0,5113.0,Partial
R304687,L204687,2027-09-16,3417.0,1842.0,Partial
R304688,L204688,2025-06-28,33821.0,27567.0,Partial
R304689,L204689,2026-12-06,33167.0,29846.0,Partial
R304690,L204690,2027-04-22,1250.0,902.0,Partial
R304691,L204691,2024-10-16,39806.0,20548.0,Partial
R304692,L204692,2025-05-15,97583.0,86257.0,Partial
R304693,L204693,2027-01-23,38875.0,23943.0,Partial
R304694,L204694,2024-03-18,66944.0,32261.0,Partial
R304695,L204695,2027-07-07,2321.0,1823.0,Partial
R304696,L204696,2026-10-14,29188.0,13608.0,Partial
R304697,L204697,2026-10-02,1033.0,914.0,Partial
R304698,L204698,2027-03-17,6833.0,5569.0,Partial
R304699,L204699,2024-05-24,24083.0,17011.0,Partial
R304700,L204700,2024-11-04,14667.0,10455.0,Partial
R304701,L204701,2026-05-25,18542.0,12141.0,Partial
R304702,L204702,2028-07-07,14381.0,9450.0,Partial
R304703,L204703,2024-11-01,25367.0,22616.0,Partial
R304704,L204704,2026-01-16,5167.0,887.0,Partial
R304705,L204705,2026-05-16,32393.0,30304.0,Partial
R304706,L204706,2029-01-22,7283.0,5252.0,Partial
R304707,L204707,2027-10-24,1167.0,891.0,Partial
R304708,L204708,2028-01-30,8476.0,8028.0,Partial
R304709,L204709,2026-10-06,85750.0,68928.0,Partial
R304710,L204710,2027-12-31,8333.0,6245.0,Partial
R304711,L204711,2026-08-13,13762.0,12991.0,Partial
R304712,L204712,2025-02-07,36333.0,23224.0,Partial
R304713,L204713,2023-08-31,54917.0,42904.0,Partial
R304714,L204714,2026-08-27,8208.0,7265.0,Partial
R304715,L204715,2026-07-08,800.0,731.0,Partial
R304716,L204716,2025-09-26,6393.0,4099.0,Partial
R304717,L204717,2026-05-20,50940.0,40828.0,Partial
R304718,L204718,2025-09-14,11688.0,8784.0,Partial
R304719,L204719,2027-11-22,29500.0,22349.0,Partial
R304720,L204720,2027-01-01,8972.0,1511.0,Partial
R304721,L204721,2027-03-06,12233.0,10553.0,Partial
R304722,L204722,2024-05-12,49750.0,38234.0,Partial
R304723,L204723,2026-01-18,9167.0,5597.0,Partial
R304724,L204724,2024-11-21,45500.0,31672.0,Partial
R304725,L204725,2025-09-17,26292.0,23788.0,Partial
R304726,L204726,2024-03-13,20167.0,16841.0,Partial
R304727,L204727,2024-11-05,1917.0,1639.0,Partial
R304728,L204728,2024-12-20,68611.0,60278.0,Partial
R304729,L204729,2024-04-01,29944.0,20808.0,Partial
R304730,L204730,2026-07-10,8940.0,5922.0,Partial
R304731,L204731,2026-07-30,18155.0,12553.0,Partial
R304732,L204732,2026-10-27,32333.0,20027.0,Partial
R304733,L204733,2025-11-16,40208.0,37454.0,Partial
R304734,L204734,2024-04-16,33458.0,15300.0,Partial
R304735,L204735,2025-08-03,137792.0,108462.0,Partial
R304736,L204736,2023-12-27,58417.0,53861.0,Partial
R304737,L204737,2029-06-25,4708.0,3525.0,Partial
R304738,L204738,2026-06-18,29242.0,21122.0,Partial
R304739,L204739,2025-01-20,32042.0,19905.0,Partial
R304740,L204740,2025-05-16,36708.0,33470.0,Partial
R304741,L204741,2028-07-16,7400.0,6604.0,Partial
R304742,L204742,2026-01-08,25167.0,15837.0,Partial
R304743,L204743,2026-09-27,171417.0,106806.0,Partial
R304744,L204744,2024-08-18,16806.0,13121.0,Partial
R304745,L204745,2027-04-09,2389.0,482.0,Partial
R304746,L204746,2025-02-16,43688.0,27219.0,Partial
R304747,L204747,2026-05-22,149917.0,142738.0,Partial
R304748,L204748,2024-05-17,52083.0,41774.0,Partial
R304749,L204749,2025-11-25,33958.0,29449.0,Partial
R304750,L204750,2026-04-26,10617.0,9818.0,Partial
R304751,L204751,2028-08-25,15258.0,10106.0,Partial
R304752,L204752,2026-09-02,120972.0,105610.0,Partial
R304753,L204753,2026-06-02,17321.0,11899.0,Partial
R304754,L204754,2026-03-13,26333.0,23721.0,Partial
R304755,L204755,2025-09-26,28250.0,20903.0,Partial
R304756,L204756,2025-01-14,70361.0,64850.0,Partial
R304757,L204757,2027-03-20,18893.0,15363.0,Partial
R304758,L204758,2028-03-04,4592.0,2836.0,Partial
R304759,L204759,2027-05-30,16725.0,15077.0,Partial
R304760,L204760,2025-01-23,24972.0,18847.0,Partial
R304761,L204761,2026-02-09,5167.0,1118.0,Partial
R304762,L204762,2024-05-27,19708.0,18465.0,Partial
R304763,L204763,2027-03-11,8881.0,568.0,Partial
R304764,L204764,2028-03-22,783.0,576.0,Partial
R304765,L204765,2028-01-21,7242.0,6747.0,Partial
R304766,L204766,2028-08-27,1408.0,963.0,Partial
R304767,L204767,2025-04-12,121333.0,89927.0,Partial
R304768,L204768,2027-05-20,23725.0,20527.0,Partial
R304769,L204769,2026-04-19,18042.0,14481.0,Partial
R304770,L204770,2024-02-14,23583.0,16626.0,Partial
R304771,L204771,2025-05-01,2500.0,1870.0,Partial
R304772,L204772,2025-03-08,8021.0,7610.0,Partial
R304773,L204773,2027-08-27,1381.0,1190.0,Partial
R304774,L204774,2025-10-15,14850.0,13930.0,Partial
R304775,L204775,2024-07-15,23278.0,14708.0,Partial
