policy_id,customer_id,policy_type,annual_premium,policy_active
P504522,C104522,Motor,22314.0,True
P504523,C104523,Personal Accident,4947.0,True
P504524,C104524,Motor,9963.0,True
P504525,C104525,Personal Accident,9826.0,True
P504526,C104526,Personal Accident,37634.0,True
P504527,C104527,Motor,44844.0,True
P504528,C104528,Life,41807.0,True
P504529,C104529,Motor,38037.0,True
P504530,C104530,Personal Accident,0.0,False
P504531,C104531,Life,0.0,False
P504532,C104532,Motor,0.0,False
P504533,C104533,Health,0.0,False
P504534,C104534,Life,27807.0,True
P504535,C104535,Motor,12137.0,True
P504536,C104536,Personal Accident,0.0,False
P504537,C104537,Motor,0.0,False
P504538,C104538,Motor,0.0,False
P504539,C104539,Life,0.0,False
P504540,C104540,Health,0.0,False
P504541,C104541,Life,31085.0,True
P504542,C104542,Health,41862.0,True
P504543,C104543,Motor,41025.0,True
P504544,C104544,Life,0.0,False
P504545,C104545,Life,0.0,False
P504546,C104546,Motor,0.0,False
P504547,C104547,Motor,43292.0,True
P504548,C104548,Motor,0.0,False
P504549,C104549,Life,0.0,False
P504550,C104550,Personal Accident,34594.0,True
P504551,C104551,Life,0.0,False
P504552,C104552,Health,25902.0,True
P504553,C104553,Motor,35628.0,True
P504554,C104554,Health,0.0,False
P504555,C104555,Health,0.0,False
P504556,C104556,Personal Accident,0.0,False
P504557,C104557,Life,0.0,False
P504558,C104558,Personal Accident,0.0,False
P504559,C104559,Life,0.0,False
P504560,C104560,Health,15353.0,True
P504561,C104561,Life,0.0,False
P504562,C104562,Motor,22281.0,True
P504563,C104563,Health,0.0,False
P504564,C104564,Life,0.0,False
P504565,C104565,Motor,0.0,False
P504566,C104566,Personal Accident,0.0,False
P504567,C104567,Life,0.0,False
P504568,C104568,Health,0.0,False
P504569,C104569,Life,0.0,False
P504570,C104570,Personal Accident,20565.0,True
P504571,C104571,Motor,0.0,False
P504572,C104572,Personal Accident,42223.0,True
P504573,C104573,Health,0.0,False
P504574,C104574,Motor,9513.0,True
P504575,C104575,Personal Accident,0.0,False
P504576,C104576,Health,0.0,False
P504577,C104577,Health,0.0,False
P504578,C104578,Health,0.0,False
P504579,C104579,Personal Accident,0.0,False
P504580,C104580,Personal Accident,9820.0,True
P504581,C104581,Personal Accident,39655.0,True
P504582,C104582,Life,38788.0,True
P504583,C104583,Motor,0.0,False
P504584,C104584,Motor,0.0,False
P504585,C104585,Life,0.0,False
P504586,C104586,Health,0.0,False
P504587,C104587,Personal Accident,0.0,False
P504588,C104588,Personal Accident,0.0,False
P504589,C104589,Health,40469.0,True
P504590,C104590,Motor,0.0,False
P504591,C104591,Health,0.0,False
P504592,C104592,Personal Accident,0.0,False
P504593,C104593,Health,34000.0,True
P504594,C104594,Life,0.0,False
P504595,C104595,Personal Accident,39502.0,True
P504596,C104596,Motor,33549.0,True
P504597,C104597,Life,30011.0,True
P504598,C104598,Motor,0.0,False
P504599,C104599,Personal Accident,0.0,False
P504600,C104600,Personal Accident,0.0,False
P504601,C104601,Life,0.0,False
P504602,C104602,Personal Accident,0.0,False
P504603,C104603,Motor,0.0,False
P504604,C104604,Motor,26570.0,True
P504605,C104605,Motor,0.0,False
P504606,C104606,Personal Accident,0.0,False
P504607,C104607,Life,0.0,False
P504608,C104608,Life,0.0,False
P504609,C104609,Life,33182.0,True
P504610,C104610,Personal Accident,0.0,False
P504611,C104611,Life,0.0,False
P504612,C104612,Personal Accident,0.0,False
P504613,C104613,Health,9219.0,True
P504614,C104614,Health,28441.0,True
P504615,C104615,Health,0.0,False
P504616,C104616,Life,0.0,False
P504617,C104617,Health,0.0,False
P504618,C104618,Life,0.0,False
P504619,C104619,Motor,0.0,False
P504620,C104620,Life,0.0,False
P504621,C104621,Life,0.0,False
P504622,C104622,Life,27922.0,True
P504623,C104623,Personal Accident,34494.0,True
P504624,C104624,Motor,0.0,False
P504625,C104625,Motor,0.0,False
P504626,C104626,Life,0.0,False
P504627,C104627,Health,30484.0,True
P504628,C104628,Life,0.0,False
P504629,C104629,Life,9921.0,True
P504630,C104630,Health,0.0,False
P504631,C104631,Motor,0.0,False
P504632,C104632,Life,18437.0,True
P504633,C104633,Life,23607.0,True
P504634,C104634,Motor,0.0,False
P504635,C104635,Life,41874.0,True
P504636,C104636,Life,0.0,False
P504637,C104637,Health,0.0,False
P504638,C104638,Personal Accident,6428.0,True
P504639,C104639,Health,0.0,False
P504640,C104640,Personal Accident,0.0,False
P504641,C104641,Health,43688.0,True
P504642,C104642,Personal Accident,0.0,False
P504643,C104643,Health,38982.0,True
P504644,C104644,Life,34679.0,True
P504645,C104645,Health,8114.0,True
P504646,C104646,Personal Accident,0.0,False
P504647,C104647,Life,0.0,False
P504648,C104648,Motor,0.0,False
P504649,C104649,Life,0.0,False
P504650,C104650,Motor,19558.0,True
P504651,C104651,Personal Accident,32130.0,True
P504652,C104652,Health,0.0,False
P504653,C104653,Health,0.0,False
P504654,C104654,Life,0.0,False
P504655,C104655,Life,20615.0,True
P504656,C104656,Health,8095.0,True
P504657,C104657,Life,0.0,False
P504658,C104658,Life,0.0,False
P504659,C104659,Motor,0.0,False
P504660,C104660,Personal Accident,0.0,False
P504661,C104661,Motor,4439.0,True
P504662,C104662,Motor,0.0,False
P504663,C104663,Health,26209.0,True
P504664,C104664,Life,0.0,False
P504665,C104665,Health,0.0,False
P504666,C104666,Health,35771.0,True
P504667,C104667,Motor,38308.0,True
P504668,C104668,Life,0.0,False
P504669,C104669,Motor,17976.0,True
P504670,C104670,Health,0.0,False
P504671,C104671,Life,0.0,False
P504672,C104672,Health,22638.0,True
P504673,C104673,Personal Accident,8018.0,True
P504674,C104674,Personal Accident,0.0,False
P504675,C104675,Personal Accident,26577.0,True
P504676,C104676,Health,0.0,False
P504677,C104677,Life,0.0,False
P504678,C104678,Motor,0.0,False
P504679,C104679,Personal Accident,0.0,False
P504680,C104680,Motor,0.0,False
P504681,C104681,Motor,0.0,False
P504682,C104682,Motor,32384.0,True
P504683,C104683,Health,0.0,False
P504684,C104684,Motor,37340.0,True
P504685,C104685,Personal Accident,13759.0,True
P504686,C104686,Health,31827.0,True
P504687,C104687,Health,0.0,False
P504688,C104688,Motor,0.0,False
P504689,C104689,Personal Accident,5478.0,True
P504690,C104690,Life,0.0,False
P504691,C104691,Health,0.0,False
P504692,C104692,Health,0.0,False
P504693,C104693,Life,0.0,False
P504694,C104694,Motor,7063.0,True
P504695,C104695,Personal Accident,0.0,False
P504696,C104696,Motor,0.0,False
P504697,C104697,Life,0.0,False
P504698,C104698,Life,34572.0,True
P504699,C104699,Motor,0.0,False
P504700,C104700,Personal Accident,0.0,False
P504701,C104701,Personal Accident,0.0,False
P504702,C104702,Personal Accident,0.0,False
P504703,C104703,Motor,26485.0,True
P504704,C104704,Health,0.0,False
P504705,C104705,Health,20672.0,True
P504706,C104706,Motor,0.0,False
P504707,C104707,Motor,17844.0,True
P504708,C104708,Personal Accident,0.0,False
P504709,C104709,Life,0.0,False
P504710,C104710,Health,0.0,False
P504711,C104711,Personal Accident,37944.0,True
P504712,C104712,Life,0.0,False
P504713,C104713,Life,33785.0,True
P504714,C104714,Personal Accident,0.0,False
P504715,C104715,Personal Accident,0.0,False
P504716,C104716,Health,0.0,False
P504717,C104717,Personal Accident,0.0,False
P504718,C104718,Motor,0.0,False
P504719,C104719,Motor,32772.0,True
P504720,C104720,Motor,0.0,False
P504721,C104721,Health,17215.0,True
P504722,C104722,Personal Accident,0.0,False
P504723,C104723,Personal Accident,0.0,False
P504724,C104724,Health,0.0,False
P504725,C104725,Motor,32064.0,True
P504726,C104726,Health,0.0,False
P504727,C104727,Life,0.0,False
P504728,C104728,Motor,0.0,False
P504729,C104729,Personal Accident,0.0,False
P504730,C104730,Life,0.0,False
P504731,C104731,Life,0.0,False
P504732,C104732,Life,0.0,False
P504733,C104733,Health,35390.0,True
P504734,C104734,Personal Accident,0.0,False
P504735,C104735,Personal Accident,0.0,False
P504736,C104736,Personal Accident,0.0,False
P504737,C104737,Motor,17369.0,True
P504738,C104738,Life,8307.0,True
P504739,C104739,Personal Accident,0.0,False
P504740,C104740,Motor,25611.0,True
P504741,C104741,Health,0.0,False
P504742,C104742,Health,0.0,False
P504743,C104743,Health,6790.0,True
P504744,C104744,Personal Accident,0.0,False
P504745,C104745,Personal Accident,0.0,False
P504746,C104746,Personal Accident,0.0,False
P504747,C104747,Life,15048.0,True
P504748,C104748,Personal Accident,9767.0,True
P504749,C104749,Life,22471.0,True
P504750,C104750,Health,0.0,False
P504751,C104751,Life,0.0,False
P504752,C104752,Health,37131.0,True
P504753,C104753,Life,0.0,False
P504754,C104754,Health,40634.0,True
P504755,C104755,Health,15263.0,True
P504756,C104756,Life,0.0,False
P504757,C104757,Life,0.0,False
P504758,C104758,Personal Accident,0.0,False
P504759,C104759,Personal Accident,0.0,False
P504760,C104760,Motor,0.0,False
P504761,C104761,Personal Accident,0.0,False
P504762,C104762,Motor,0.0,False
P504763,C104763,Life,0.0,False
P504764,C104764,Health,0.0,False
P504765,C104765,Health,0.0,False
P504766,C104766,Health,0.0,False
P504767,C104767,Health,0.0,False
P504768,C104768,Life,0.0,False
P504769,C104769,Life,38300.0,True
P504770,C104770,Life,4057.0,True
P504771,C104771,Life,36358.0,True
P504772,C104772,Personal Accident,0.0,False
P504773,C104773,Motor,0.0,False
P504774,C104774,Health,39372.0,True
P504775,C104775,Motor,0.0,False
P504776,C104776,Motor,0.0,False
P504777,C104777,Personal Accident,0.0,False
P504778,C104778,Life,41837.0,True
P504779,C104779,Health,0.0,False
P504780,C104780,Life,0.0,False
P504781,C104781,Personal Accident,0.0,False
P504782,C104782,Personal Accident,0.0,False
P504783,C104783,Life,0.0,False
P504784,C104784,Health,18520.0,True
P504785,C104785,Life,0.0,False
P504786,C104786,Personal Accident,0.0,False
P504787,C104787,Motor,32739.0,True
P504788,C104788,Life,31231.0,True
P504789,C104789,Motor,0.0,False
P504790,C104790,Personal Accident,33101.0,True
P504791,C104791,Motor,0.0,False
P504792,C104792,Life,0.0,False
P504793,C104793,Life,0.0,False
P504794,C104794,Health,32493.0,True
P504795,C104795,Motor,0.0,False
P504796,C104796,Motor,0.0,False
P504797,C104797,Motor,0.0,False
P504798,C104798,Motor,0.0,False
P504799,C104799,Motor,0.0,False
P504800,C104800,Health,0.0,False
P504801,C104801,Motor,0.0,False
P504802,C104802,Personal Accident,27323.0,True
P504803,C104803,Life,0.0,False
P504804,C104804,Personal Accident,0.0,False
P504805,C104805,Personal Accident,41482.0,True
P504806,C104806,Motor,0.0,False
P504807,C104807,Health,21014.0,True
P504808,C104808,Motor,37747.0,True
P504809,C104809,Personal Accident,0.0,False
P504810,C104810,Life,0.0,False
P504811,C104811,Motor,0.0,False
P504812,C104812,Motor,0.0,False
P504813,C104813,Personal Accident,39710.0,True
P504814,C104814,Personal Accident,0.0,False
P504815,C104815,Motor,6557.0,True
P504816,C104816,Personal Accident,0.0,False
P504817,C104817,Health,0.0,False
P504818,C104818,Life,33801.0,True
P504819,C104819,Motor,0.0,False
P504820,C104820,Motor,0.0,False
P504821,C104821,Motor,0.0,False
P504822,C104822,Personal Accident,0.0,False
P504823,C104823,Life,5083.0,True
P504824,C104824,Personal Accident,0.0,False
P504825,C104825,Health,0.0,False
P504826,C104826,Motor,27590.0,True
P504827,C104827,Motor,0.0,False
P504828,C104828,Health,0.0,False
P504829,C104829,Motor,0.0,False
P504830,C104830,Personal Accident,44692.0,True
P504831,C104831,Personal Accident,0.0,False
P504832,C104832,Personal Accident,36975.0,True
P504833,C104833,Motor,0.0,False
P504834,C104834,Health,0.0,False
P504835,C104835,Life,0.0,False
P504836,C104836,Personal Accident,0.0,False
P504837,C104837,Personal Accident,37879.0,True
P504838,C104838,Health,0.0,False
P504839,C104839,Life,7736.0,True
P504840,C104840,Life,0.0,False
P504841,C104841,Motor,42443.0,True
P504842,C104842,Motor,7842.0,True
P504843,C104843,Health,0.0,False
P504844,C104844,Life,40620.0,True
P504845,C104845,Health,0.0,False
P504846,C104846,Personal Accident,8295.0,True
P504847,C104847,Motor,0.0,False
P504848,C104848,Life,0.0,False
P504849,C104849,Personal Accident,0.0,False
P504850,C104850,Personal Accident,0.0,False
P504851,C104851,Health,0.0,False
P504852,C104852,Health,12755.0,True
P504853,C104853,Health,0.0,False
P504854,C104854,Life,0.0,False
P504855,C104855,Life,0.0,False
P504856,C104856,Personal Accident,0.0,False
P504857,C104857,Life,0.0,False
P504858,C104858,Health,0.0,False
P504859,C104859,Life,0.0,False
P504860,C104860,Life,0.0,False
P504861,C104861,Health,0.0,False
P504862,C104862,Personal Accident,8987.0,True
P504863,C104863,Personal Accident,0.0,False
P504864,C104864,Health,0.0,False
P504865,C104865,Personal Accident,41078.0,True
P504866,C104866,Personal Accident,0.0,False
P504867,C104867,Motor,0.0,False
P504868,C104868,Health,0.0,False
P504869,C104869,Personal Accident,0.0,False
P504870,C104870,Life,0.0,False
P504871,C104871,Motor,0.0,False
P504872,C104872,Life,0.0,False
P504873,C104873,Motor,0.0,False
P504874,C104874,Motor,0.0,False
P504875,C104875,Motor,19603.0,True
P504876,C104876,Health,12090.0,True
P504877,C104877,Personal Accident,0.0,False
P504878,C104878,Motor,0.0,False
P504879,C104879,Personal Accident,0.0,False
P504880,C104880,Health,44145.0,True
P504881,C104881,Health,0.0,False
P504882,C104882,Motor,41436.0,True
P504883,C104883,Life,0.0,False
P504884,C104884,Motor,39980.0,True
P504885,C104885,Motor,0.0,False
P504886,C104886,Life,0.0,False
P504887,C104887,Motor,36210.0,True
P504888,C104888,Personal Accident,0.0,False
P504889,C104889,Personal Accident,0.0,False
P504890,C104890,Motor,0.0,False
P504891,C104891,Personal Accident,0.0,False
P504892,C104892,Motor,0.0,False
P504893,C104893,Life,0.0,False
P504894,C104894,Motor,0.0,False
P504895,C104895,Life,0.0,False
P504896,C104896,Life,0.0,False
P504897,C104897,Life,0.0,False
P504898,C104898,Life,0.0,False
P504899,C104899,Health,0.0,False
P504900,C104900,Motor,0.0,False
P504901,C104901,Personal Accident,8843.0,True
P504902,C104902,Health,0.0,False
P504903,C104903,Motor,0.0,False
P504904,C104904,Motor,0.0,False
P504905,C104905,Motor,0.0,False
P504906,C104906,Life,0.0,False
P504907,C104907,Life,0.0,False
P504908,C104908,Personal Accident,0.0,False
P504909,C104909,Motor,0.0,False
P504910,C104910,Life,0.0,False
P504911,C104911,Health,43872.0,True
P504912,C104912,Motor,0.0,False
P504913,C104913,Life,0.0,False
P504914,C104914,Health,0.0,False
P504915,C104915,Personal Accident,6581.0,True
P504916,C104916,Health,0.0,False
P504917,C104917,Personal Accident,0.0,False
P504918,C104918,Health,22130.0,True
P504919,C104919,Health,0.0,False
P504920,C104920,Health,0.0,False
P504921,C104921,Health,39528.0,True
P504922,C104922,Personal Accident,0.0,False
P504923,C104923,Personal Accident,0.0,False
P504924,C104924,Life,37055.0,True
P504925,C104925,Life,0.0,False
P504926,C104926,Personal Accident,0.0,False
P504927,C104927,Life,0.0,False
P504928,C104928,Health,0.0,False
P504929,C104929,Motor,0.0,False
P504930,C104930,Health,9906.0,True
P504931,C104931,Personal Accident,9047.0,True
P504932,C104932,Motor,0.0,False
P504933,C104933,Motor,0.0,False
P504934,C104934,Motor,0.0,False
P504935,C104935,Motor,0.0,False
P504936,C104936,Life,0.0,False
P504937,C104937,Life,0.0,False
P504938,C104938,Personal Accident,12855.0,True
P504939,C104939,Motor,0.0,False
P504940,C104940,Health,0.0,False
P504941,C104941,Life,0.0,False
P504942,C104942,Health,0.0,False
P504943,C104943,Health,0.0,False
P504944,C104944,Life,17390.0,True
P504945,C104945,Motor,37368.0,True
P504946,C104946,Motor,16967.0,True
P504947,C104947,Health,0.0,False
P504948,C104948,Motor,31821.0,True
P504949,C104949,Personal Accident,0.0,False
P504950,C104950,Motor,0.0,False
P504951,C104951,Life,0.0,False
P504952,C104952,Life,0.0,False
P504953,C104953,Personal Accident,19580.0,True
P504954,C104954,Motor,0.0,False
P504955,C104955,Life,33980.0,True
P504956,C104956,Personal Accident,0.0,False
P504957,C104957,Life,32482.0,True
P504958,C104958,Personal Accident,0.0,False
P504959,C104959,Life,0.0,False
P504960,C104960,Health,0.0,False
P504961,C104961,Personal Accident,14644.0,True
P504962,C104962,Health,0.0,False
P504963,C104963,Health,0.0,False
P504964,C104964,Personal Accident,0.0,False
P504965,C104965,Personal Accident,0.0,False
P504966,C104966,Motor,0.0,False
P504967,C104967,Personal Accident,24143.0,True
P504968,C104968,Life,0.0,False
P504969,C104969,Life,0.0,False
P504970,C104970,Health,37439.0,True
P504971,C104971,Personal Accident,0.0,False
P504972,C104972,Personal Accident,0.0,False
P504973,C104973,Personal Accident,0.0,False
P504974,C104974,Life,7371.0,True
P504975,C104975,Life,0.0,False
P504976,C104976,Life,0.0,False
P504977,C104977,Health,0.0,False
P504978,C104978,Health,0.0,False
P504979,C104979,Motor,0.0,False
P504980,C104980,Motor,40690.0,True
P504981,C104981,Motor,0.0,False
P504982,C104982,Motor,0.0,False
P504983,C104983,Personal Accident,39898.0,True
P504984,C104984,Life,17269.0,True
P504985,C104985,Personal Accident,16123.0,True
P504986,C104986,Motor,38560.0,True
P504987,C104987,Personal Accident,0.0,False
P504988,C104988,Health,44588.0,True
P504989,C104989,Personal Accident,0.0,False
P504990,C104990,Life,0.0,False
P504991,C104991,Life,0.0,False
P504992,C104992,Motor,0.0,False
P504993,C104993,Personal Accident,41891.0,True
P504994,C104994,Life,0.0,False
P504995,C104995,Motor,0.0,False
P504996,C104996,Personal Accident,26933.0,True
P504997,C104997,Personal Accident,0.0,False
P504998,C104998,Motor,0.0,False
P504999,C104999,Motor,0.0,False
P505000,C105000,Life,0.0,False
