transaction_id,customer_id,transaction_date,transaction_type,amount
T418102,C102823,2025-08-26,POS,11657.63
T418103,C104901,2025-12-31,UPI,20447.04
T418104,C103663,2025-01-15,UPI,5599.95
T418105,C101331,2025-10-27,UPI,2667.28
T418106,C102968,2026-03-12,POS,2275.64
T418107,C102092,2025-06-01,POS,2971.84
T418108,C103912,2026-03-15,UPI,21413.62
T418109,C102559,2026-05-03,ATM,5196.72
T418110,C100764,2025-07-07,POS,6721.92
T418111,C103334,2026-03-02,UPI,2774.18
T418112,C102419,2025-03-17,IMPS,564.46
T418113,C103774,2025-12-10,POS,72286.63
T418114,C104634,2025-02-10,UPI,1062.69
T418115,C101303,2026-03-20,UPI,7369.99
T418116,C102257,2025-05-21,UPI,6905.06
T418117,C102772,2026-05-20,UPI,10778.97
T418118,C102301,2025-08-04,UPI,10997.62
T418119,C100745,2025-04-05,SALARY,6919.67
T418120,C104239,2026-07-25,UPI,5617.69
T418121,C102132,2025-09-10,UPI,14233.9
T418122,C102094,2025-06-04,UPI,29349.3
T418123,C102196,2025-12-13,NEFT,1500.85
T418124,C102583,2026-07-16,UPI,1940.62
T418125,C101668,2025-09-11,UPI,7186.84
T418126,C102506,2025-08-17,SALARY,7643.63
T418127,C102739,2025-10-18,POS,7165.59
T418128,C100779,2025-11-14,NEFT,1386.21
T418129,C104154,2026-07-04,POS,3598.7
T418130,C101697,2025-12-29,UPI,3183.86
T418131,C104868,2025-04-28,POS,2533.97
T418132,C103779,2025-12-18,ATM,10259.64
T418133,C102507,2025-10-06,NEFT,6675.93
T418134,C101019,2025-03-26,NEFT,3491.74
T418135,C102856,2026-01-12,POS,6375.9
T418136,C102321,2025-04-15,UPI,3700.31
T418137,C100636,2025-11-08,UPI,11567.64
T418138,C103792,2025-05-08,IMPS,3146.42
T418139,C100677,2025-07-18,UPI,6545.74
T418140,C104654,2026-02-26,POS,1054.93
T418141,C104782,2026-02-04,POS,3045.08
T418142,C104791,2025-10-14,ATM,762.8
T418143,C100402,2026-02-21,NEFT,4837.38
T418144,C102723,2026-04-07,SALARY,2598.77
T418145,C101325,2025-08-06,IMPS,800.72
T418146,C103977,2026-07-23,POS,1627.47
T418147,C102302,2025-10-20,UPI,32209.83
T418148,C100905,2025-08-21,POS,4662.41
T418149,C102475,2026-01-03,NEFT,3208.36
T418150,C101262,2025-02-28,IMPS,23855.09
T418151,C100872,2026-01-11,POS,1785.4
T418152,C104968,2026-01-08,UPI,394.58
T418153,C104966,2025-11-16,ATM,3506.67
T418154,C104925,2025-04-05,NEFT,2541.36
T418155,C100549,2025-01-03,ATM,6221.38
T418156,C101463,2025-07-22,UPI,25752.01
T418157,C100266,2025-07-12,POS,1847.34
T418158,C104689,2025-07-01,SALARY,903.3
T418159,C102480,2026-03-11,POS,2855.33
T418160,C103315,2026-08-03,UPI,1019.05
T418161,C100198,2025-05-28,UPI,3577.29
T418162,C103776,2026-06-07,ATM,6664.56
T418163,C101005,2025-05-07,POS,10276.88
T418164,C102586,2025-07-22,ATM,2620.75
T418165,C100700,2026-03-14,SALARY,2478.08
T418166,C101706,2025-10-24,UPI,3124.0
T418167,C100139,2025-05-29,UPI,6414.45
T418168,C102379,2025-05-16,ATM,2222.38
T418169,C104542,2025-10-22,IMPS,10911.05
T418170,C104395,2025-10-03,POS,2180.43
T418171,C103026,2025-08-25,NEFT,11193.08
T418172,C100301,2025-01-18,POS,1570.17
T418173,C102377,2025-10-24,UPI,7349.02
T418174,C101095,2025-02-24,POS,1799.9
T418175,C104839,2025-02-17,UPI,3381.17
T418176,C102636,2025-06-23,UPI,8985.64
T418177,C101674,2026-07-04,IMPS,1950.85
T418178,C100173,2026-07-14,POS,23350.81
T418179,C102127,2026-02-20,UPI,5966.75
T418180,C102511,2025-02-14,UPI,5199.55
T418181,C100056,2025-06-11,POS,20447.8
T418182,C101177,2026-01-12,ATM,21313.04
T418183,C103674,2026-07-22,POS,5681.36
T418184,C100001,2025-03-28,SALARY,8775.84
T418185,C103280,2025-05-11,UPI,2685.49
T418186,C103103,2025-09-22,IMPS,4065.64
T418187,C104821,2025-03-07,UPI,767.57
T418188,C103456,2025-01-09,UPI,5848.94
T418189,C102760,2025-10-21,NEFT,17222.04
T418190,C104757,2025-11-14,UPI,5405.56
T418191,C100659,2026-04-08,UPI,9097.57
T418192,C101173,2025-10-15,POS,2128.91
T418193,C100519,2025-10-25,IMPS,499.42
T418194,C103427,2026-06-24,POS,535.5
T418195,C104083,2026-07-16,UPI,809.77
T418196,C102746,2025-07-03,ATM,2742.95
T418197,C103612,2026-01-29,POS,2184.11
T418198,C103726,2026-05-02,ATM,1709.11
T418199,C103838,2026-01-06,IMPS,4060.97
T418200,C103114,2026-04-10,UPI,763.86
T418201,C101418,2026-05-03,UPI,11534.24
T418202,C104266,2025-06-04,SALARY,7583.12
T418203,C100812,2025-07-05,NEFT,5771.19
T418204,C102707,2025-09-21,UPI,8601.16
T418205,C100359,2026-05-20,POS,1115.41
T418206,C100093,2026-02-15,UPI,1458.06
T418207,C102307,2026-07-02,NEFT,1748.06
T418208,C102341,2025-10-09,UPI,2656.9
T418209,C101477,2026-02-24,UPI,6391.34
T418210,C103240,2025-09-23,ATM,439.46
T418211,C104199,2025-01-06,UPI,3506.06
T418212,C102736,2026-04-21,ATM,11372.5
T418213,C104687,2025-03-20,ATM,659.68
T418214,C101451,2026-04-17,ATM,4334.87
T418215,C101127,2025-11-22,POS,4393.96
T418216,C104620,2025-07-04,UPI,3243.58
T418217,C103354,2026-02-03,IMPS,4238.91
T418218,C104588,2026-05-03,IMPS,2870.27
T418219,C103856,2026-05-02,IMPS,1079.69
T418220,C103811,2025-09-14,NEFT,5030.77
T418221,C103212,2025-07-22,UPI,454.21
T418222,C104836,2025-04-20,ATM,7454.38
T418223,C103945,2025-08-22,UPI,4860.56
T418224,C104244,2025-11-02,POS,4821.17
T418225,C100087,2025-05-14,ATM,7098.41
T418226,C104379,2025-12-01,SALARY,19099.84
T418227,C102264,2025-04-22,ATM,715.09
T418228,C100987,2025-03-11,POS,4532.45
T418229,C104766,2026-05-18,SALARY,10875.87
T418230,C100588,2026-01-01,POS,29545.87
T418231,C101925,2026-04-02,UPI,696.03
T418232,C104335,2025-05-03,POS,2573.54
T418233,C101818,2025-08-20,UPI,20919.16
T418234,C104931,2025-06-15,UPI,2343.85
T418235,C104500,2025-04-03,IMPS,1195.97
T418236,C104804,2025-06-01,POS,39508.62
T418237,C100563,2026-01-21,NEFT,444.84
T418238,C101437,2026-05-15,POS,6464.83
T418239,C101053,2026-02-21,UPI,1855.8
T418240,C102300,2026-06-11,SALARY,1656.81
T418241,C100851,2025-10-31,ATM,7381.09
T418242,C100745,2025-09-19,POS,4941.18
T418243,C103397,2025-05-08,SALARY,3912.96
T418244,C101097,2025-07-16,POS,6161.16
T418245,C101576,2025-08-18,NEFT,1355.27
T418246,C100152,2025-02-04,NEFT,5005.56
T418247,C102708,2026-06-18,POS,3491.28
T418248,C104481,2026-06-28,NEFT,8721.16
T418249,C100318,2025-10-31,POS,1576.38
T418250,C100641,2025-06-02,POS,4602.66
T418251,C101047,2025-05-14,UPI,9825.65
T418252,C100858,2025-07-29,SALARY,9061.52
T418253,C102116,2025-11-13,ATM,1051.99
T418254,C103416,2025-10-04,POS,2398.42
T418255,C101429,2025-05-23,POS,9598.06
T418256,C101282,2025-07-11,UPI,12039.82
T418257,C101043,2025-06-15,UPI,21901.67
T418258,C104367,2026-01-22,UPI,2502.24
T418259,C103864,2025-08-01,POS,4158.21
T418260,C102440,2026-05-19,UPI,18812.49
T418261,C100241,2026-02-19,UPI,3102.09
T418262,C100516,2025-10-19,POS,13674.73
T418263,C104043,2025-10-27,UPI,2077.38
T418264,C103968,2026-03-12,UPI,4211.29
T418265,C103527,2025-07-20,POS,4222.45
T418266,C104876,2025-09-22,SALARY,5001.75
T418267,C104236,2025-01-10,POS,1018.1
T418268,C103282,2025-05-23,UPI,4760.4
T418269,C100446,2025-03-14,UPI,852.69
T418270,C103697,2025-08-03,NEFT,3901.47
T418271,C100119,2025-10-20,POS,1014.28
T418272,C103163,2026-05-05,ATM,3778.61
T418273,C101590,2026-08-01,ATM,4020.31
T418274,C100169,2025-04-18,POS,8276.05
T418275,C104996,2025-01-27,ATM,13479.54
T418276,C100577,2025-10-17,POS,1927.99
T418277,C102566,2025-01-30,NEFT,3151.33
T418278,C100654,2025-06-02,IMPS,1207.96
T418279,C104351,2026-06-27,UPI,25057.98
T418280,C104076,2026-01-17,UPI,21714.83
T418281,C100834,2026-04-30,POS,2368.08
T418282,C101659,2026-04-30,POS,3396.6
T418283,C100601,2025-01-04,SALARY,2149.84
T418284,C100844,2025-01-06,UPI,2142.28
T418285,C102292,2025-04-15,UPI,8493.31
T418286,C100583,2026-01-02,UPI,4231.88
T418287,C101906,2025-11-23,POS,825.4
T418288,C104734,2026-01-10,UPI,4369.79
T418289,C102789,2025-09-05,UPI,21597.65
T418290,C103925,2026-03-30,ATM,3721.22
T418291,C101258,2026-03-04,SALARY,6574.61
T418292,C104830,2025-11-17,UPI,26594.98
T418293,C104172,2025-06-15,SALARY,5274.46
T418294,C102275,2025-10-17,UPI,20717.16
T418295,C100338,2025-12-28,NEFT,2954.66
T418296,C104411,2025-12-21,UPI,5110.43
T418297,C100352,2025-11-27,POS,3447.31
T418298,C104894,2025-03-06,SALARY,6050.18
T418299,C103087,2026-02-07,UPI,2135.16
T418300,C102983,2026-02-03,NEFT,1101.0
T418301,C100557,2025-11-22,ATM,3240.42
T418302,C103781,2025-07-08,POS,6427.01
T418303,C103150,2026-06-29,ATM,3235.14
T418304,C102797,2026-03-01,IMPS,1240.58
T418305,C101513,2025-01-18,IMPS,4424.68
T418306,C100851,2025-01-31,POS,2154.11
T418307,C104457,2026-07-20,IMPS,23846.39
T418308,C103618,2025-02-16,IMPS,4794.56
T418309,C104980,2025-09-28,SALARY,4818.32
T418310,C101981,2026-06-08,UPI,15048.16
T418311,C104943,2025-06-25,UPI,10615.23
T418312,C103831,2026-01-21,IMPS,3596.15
T418313,C103952,2025-06-22,NEFT,6659.4
T418314,C104017,2026-07-18,SALARY,5811.32
T418315,C104873,2025-10-17,NEFT,3938.22
T418316,C102414,2025-01-15,POS,2266.2
T418317,C103877,2025-08-13,POS,864.87
T418318,C104901,2025-06-06,POS,8224.78
T418319,C104554,2026-03-29,NEFT,5807.71
T418320,C104153,2025-02-25,ATM,7902.63
T418321,C102305,2025-02-24,ATM,1285.23
T418322,C103644,2025-08-06,SALARY,489.92
T418323,C103940,2025-09-28,NEFT,1462.62
T418324,C101875,2025-12-03,IMPS,4924.34
T418325,C104529,2026-05-31,ATM,599.77
T418326,C103488,2025-06-05,UPI,3532.64
T418327,C101508,2025-03-16,UPI,3338.86
T418328,C103055,2025-06-19,POS,22063.45
T418329,C104437,2026-06-28,UPI,917.81
T418330,C102828,2025-03-23,POS,2659.55
T418331,C102016,2025-02-08,UPI,4079.32
T418332,C100321,2025-03-25,NEFT,16913.59
T418333,C101332,2025-12-18,ATM,3480.08
T418334,C103950,2025-05-10,NEFT,8014.97
T418335,C104371,2025-05-01,SALARY,2885.02
T418336,C100694,2025-07-03,POS,3019.69
T418337,C103960,2025-12-07,UPI,1506.98
T418338,C101406,2026-05-08,ATM,1884.21
T418339,C103192,2026-04-21,IMPS,1633.14
T418340,C101174,2025-12-08,ATM,6282.93
T418341,C101991,2025-03-14,UPI,1267.64
T418342,C102143,2025-01-18,UPI,2243.85
T418343,C104616,2025-07-25,POS,4073.85
T418344,C104790,2025-07-26,SALARY,1196.28
T418345,C100088,2026-06-23,NEFT,1190.7
T418346,C103212,2026-06-23,POS,1226.87
T418347,C103075,2025-01-07,POS,3783.46
T418348,C100576,2026-01-11,POS,3051.03
T418349,C101829,2025-01-07,UPI,1790.02
T418350,C101730,2025-08-17,IMPS,2167.24
T418351,C103934,2025-08-08,UPI,7202.65
T418352,C102321,2025-10-22,UPI,4767.23
T418353,C104170,2025-01-23,ATM,5648.65
T418354,C104398,2026-01-29,POS,4561.51
T418355,C100537,2025-09-26,ATM,925.71
T418356,C103467,2025-07-22,UPI,9748.6
T418357,C100675,2026-08-01,UPI,6189.71
T418358,C101666,2026-04-18,POS,2580.03
T418359,C101237,2026-03-07,IMPS,1080.22
T418360,C103125,2026-06-03,ATM,1728.36
T418361,C101779,2025-03-07,UPI,1737.77
T418362,C100943,2026-01-27,IMPS,3750.25
T418363,C101159,2025-12-27,ATM,16325.7
T418364,C103286,2026-07-19,POS,10000.47
T418365,C104840,2025-11-24,SALARY,1101.06
T418366,C104780,2026-05-30,POS,2745.98
T418367,C101057,2026-07-13,ATM,4393.67
T418368,C104033,2026-04-26,NEFT,1685.04
T418369,C103812,2026-07-27,POS,10652.95
T418370,C103530,2026-03-27,ATM,1225.46
T418371,C103603,2026-02-04,IMPS,6494.51
T418372,C102409,2025-11-20,UPI,2975.21
T418373,C103622,2025-06-24,POS,6729.78
T418374,C102406,2025-12-17,NEFT,11390.91
T418375,C103514,2025-03-31,ATM,3449.03
T418376,C103587,2026-03-07,POS,7387.96
T418377,C104971,2025-03-06,POS,826.51
T418378,C103458,2025-05-03,UPI,1403.55
T418379,C104253,2025-05-19,SALARY,2193.57
T418380,C104392,2025-12-12,UPI,13263.09
T418381,C101481,2025-04-09,NEFT,12881.34
T418382,C103416,2026-05-21,UPI,9938.58
T418383,C100346,2026-03-01,ATM,2912.05
T418384,C100526,2026-01-30,IMPS,3358.88
T418385,C103328,2025-12-10,IMPS,954.69
T418386,C103151,2026-03-17,IMPS,593.32
T418387,C103470,2025-07-29,ATM,3799.94
T418388,C100754,2025-05-29,SALARY,1073.1
T418389,C101045,2025-05-24,SALARY,5688.22
T418390,C104615,2025-04-19,UPI,712.47
T418391,C100799,2025-09-04,NEFT,6204.27
T418392,C101913,2026-06-16,UPI,1162.91
T418393,C100636,2025-07-06,ATM,9610.77
T418394,C104539,2025-11-18,UPI,11905.05
T418395,C103630,2025-01-06,UPI,4517.8
T418396,C102939,2025-07-02,UPI,8714.89
T418397,C104033,2025-11-06,POS,3563.28
T418398,C100226,2025-07-08,POS,4799.88
T418399,C101324,2025-12-05,UPI,16230.27
T418400,C101792,2025-08-03,POS,737.24
T418401,C104001,2025-08-22,UPI,3429.86
T418402,C100152,2025-08-05,UPI,3749.88
T418403,C100649,2026-04-01,NEFT,13052.71
T418404,C101773,2026-01-13,SALARY,3051.18
T418405,C104497,2025-10-15,UPI,9824.97
T418406,C101256,2025-06-29,ATM,362.21
T418407,C104118,2025-12-25,ATM,4021.9
T418408,C101351,2026-01-24,UPI,51691.37
T418409,C102149,2026-03-20,IMPS,9244.73
T418410,C104947,2025-11-09,UPI,5572.87
T418411,C100909,2025-01-25,SALARY,8726.88
T418412,C100227,2026-05-23,ATM,1600.88
T418413,C100399,2026-05-09,POS,1684.04
T418414,C101501,2025-04-25,SALARY,21206.0
T418415,C101419,2025-09-02,SALARY,1479.41
T418416,C103642,2025-10-22,NEFT,10540.93
T418417,C100594,2026-02-11,UPI,874.86
T418418,C104126,2025-02-13,UPI,4391.47
T418419,C104314,2025-04-16,UPI,3092.94
T418420,C100762,2026-04-27,ATM,465.37
T418421,C103037,2026-04-06,UPI,29238.17
T418422,C104896,2025-04-26,POS,1169.05
T418423,C103968,2025-12-22,ATM,1394.83
T418424,C104258,2025-04-11,SALARY,556.41
T418425,C103316,2025-02-03,ATM,7074.41
T418426,C101503,2025-11-01,IMPS,2483.42
T418427,C101894,2025-12-18,SALARY,2608.48
T418428,C100151,2025-08-17,SALARY,3268.75
T418429,C101030,2025-09-14,ATM,1833.2
T418430,C100347,2025-06-30,ATM,6524.7
T418431,C100693,2025-05-29,UPI,2976.45
T418432,C100572,2025-03-16,POS,5158.18
T418433,C101634,2026-06-20,UPI,2898.49
T418434,C104502,2025-12-09,POS,6156.99
T418435,C101225,2025-04-16,UPI,22029.18
T418436,C100458,2026-03-21,ATM,11589.73
T418437,C104422,2025-05-15,NEFT,1033.12
T418438,C102815,2025-09-21,NEFT,7123.26
T418439,C100386,2025-01-23,POS,3646.36
T418440,C104927,2026-05-29,IMPS,1813.13
T418441,C101969,2026-05-27,UPI,24018.6
T418442,C103171,2026-06-07,IMPS,4347.39
T418443,C100378,2025-07-10,SALARY,4601.95
T418444,C102976,2026-06-30,ATM,1858.54
T418445,C103412,2025-06-30,ATM,1913.72
T418446,C101168,2026-03-30,ATM,4185.67
T418447,C102931,2025-02-25,UPI,6656.32
T418448,C100139,2026-05-20,SALARY,2882.11
T418449,C100935,2026-07-30,SALARY,3696.49
T418450,C104903,2026-05-18,POS,1801.94
T418451,C100397,2025-01-03,POS,2339.43
T418452,C103476,2026-05-08,POS,1463.38
T418453,C101752,2025-06-10,POS,4485.03
T418454,C102927,2025-07-28,UPI,2927.93
T418455,C100714,2026-04-15,UPI,387.51
T418456,C102027,2025-07-07,UPI,1446.58
T418457,C100268,2026-05-20,POS,810.42
T418458,C102419,2026-07-19,UPI,1261.65
T418459,C100033,2025-04-07,ATM,15964.83
T418460,C104788,2025-10-18,IMPS,4914.02
T418461,C103753,2025-06-01,UPI,7814.9
T418462,C102649,2025-01-24,NEFT,5424.54
T418463,C102128,2025-03-25,UPI,1400.94
T418464,C100261,2025-12-07,UPI,6629.79
T418465,C101342,2025-06-15,POS,17162.96
T418466,C102204,2025-10-02,SALARY,14660.03
T418467,C101285,2025-06-29,UPI,58371.51
T418468,C101963,2025-11-13,POS,8173.83
T418469,C104044,2025-06-26,IMPS,3332.36
T418470,C101629,2025-02-10,POS,20855.98
T418471,C104009,2025-05-22,IMPS,2516.37
T418472,C100976,2026-03-11,ATM,4668.08
T418473,C104390,2026-03-26,IMPS,5642.57
T418474,C102925,2026-01-08,ATM,2418.06
T418475,C100102,2025-03-25,UPI,3751.84
T418476,C101317,2025-04-11,IMPS,3451.96
T418477,C103941,2025-08-15,POS,3658.44
T418478,C100287,2025-07-27,POS,355.79
T418479,C104382,2026-04-26,POS,4857.27
T418480,C100816,2026-02-08,UPI,510.78
T418481,C101234,2025-12-12,UPI,1105.33
T418482,C102237,2025-06-14,SALARY,4721.38
T418483,C101911,2025-02-09,POS,7439.5
T418484,C101469,2026-04-14,IMPS,31166.97
T418485,C100222,2025-09-27,POS,2314.45
T418486,C102800,2025-09-30,POS,2524.33
T418487,C101276,2026-05-06,POS,3607.51
T418488,C100628,2025-03-02,NEFT,139.05
T418489,C101084,2025-01-13,POS,1617.19
T418490,C101382,2025-06-14,SALARY,902.69
T418491,C102622,2025-11-11,POS,2150.37
T418492,C102247,2026-07-26,UPI,1699.89
T418493,C102308,2025-04-15,POS,8409.98
T418494,C100830,2026-02-08,IMPS,1656.74
T418495,C100282,2025-08-28,ATM,13744.53
T418496,C103617,2026-03-01,ATM,1874.23
T418497,C101931,2025-01-30,POS,5117.36
T418498,C104151,2026-03-12,SALARY,2205.5
T418499,C103672,2025-12-13,NEFT,1833.23
T418500,C100090,2025-07-02,ATM,3063.32
T418501,C102363,2026-05-25,ATM,3653.83
T418502,C101557,2026-01-07,SALARY,3030.51
T418503,C103613,2025-08-23,UPI,2780.43
T418504,C100147,2025-03-21,NEFT,648.31
T418505,C102070,2025-04-04,NEFT,3744.84
T418506,C102383,2026-08-03,NEFT,2747.49
T418507,C101472,2026-04-20,POS,4632.03
T418508,C104278,2025-12-25,SALARY,4878.04
T418509,C102491,2026-03-18,UPI,2489.0
T418510,C101866,2025-02-01,IMPS,2678.78
T418511,C101562,2025-05-21,ATM,6691.32
T418512,C101718,2026-05-03,UPI,22325.1
T418513,C100872,2025-06-26,IMPS,584.62
T418514,C102171,2025-08-10,UPI,7606.42
T418515,C103134,2025-12-24,SALARY,2150.41
T418516,C102606,2025-01-16,SALARY,2409.14
T418517,C104193,2026-03-30,IMPS,13917.88
T418518,C101454,2025-09-03,NEFT,2209.11
T418519,C103751,2025-11-26,SALARY,4053.52
T418520,C102135,2025-02-18,NEFT,3860.63
T418521,C102397,2025-03-02,IMPS,11035.1
T418522,C101398,2025-12-09,UPI,2483.33
T418523,C104171,2025-08-27,UPI,7937.45
T418524,C100358,2025-06-22,ATM,67958.99
T418525,C101085,2025-05-13,IMPS,3935.48
T418526,C100365,2025-06-16,UPI,6684.89
T418527,C104508,2025-06-23,UPI,4590.8
T418528,C102291,2025-09-23,NEFT,1815.12
T418529,C104972,2026-01-27,POS,848.68
T418530,C102382,2026-05-07,ATM,4374.04
T418531,C102441,2025-04-22,ATM,5242.74
T418532,C102599,2025-04-27,UPI,12668.12
T418533,C103873,2026-04-26,POS,44859.9
T418534,C103103,2026-07-11,ATM,6887.68
T418535,C103545,2026-05-20,UPI,4637.11
T418536,C102730,2025-03-09,ATM,2840.81
T418537,C103918,2025-07-21,IMPS,1539.67
T418538,C103523,2025-06-10,POS,3425.5
T418539,C101524,2025-06-13,SALARY,441.72
T418540,C102055,2026-05-01,ATM,8497.53
T418541,C100957,2025-02-23,UPI,5055.81
T418542,C104921,2026-07-14,IMPS,7723.9
T418543,C102448,2026-03-01,POS,895.39
T418544,C103801,2025-05-31,UPI,5240.69
T418545,C102580,2025-01-23,ATM,1538.47
T418546,C100961,2025-12-06,IMPS,8500.89
T418547,C101630,2025-08-24,SALARY,998.08
T418548,C103006,2025-11-02,POS,8877.62
T418549,C103358,2026-05-28,UPI,4009.45
T418550,C103980,2026-05-16,UPI,5665.48
T418551,C101657,2026-05-04,SALARY,66393.92
T418552,C101307,2025-03-30,ATM,1242.22
T418553,C100927,2026-04-26,IMPS,3105.35
T418554,C102086,2026-03-04,IMPS,3849.51
T418555,C100437,2025-09-29,ATM,10842.36
T418556,C100693,2025-09-16,ATM,7794.0
T418557,C102822,2026-07-23,UPI,16845.52
T418558,C101107,2026-06-19,POS,9445.64
T418559,C104995,2026-03-12,SALARY,1492.46
T418560,C102832,2025-03-29,UPI,5411.18
T418561,C103498,2025-02-05,POS,15785.77
T418562,C103481,2025-03-14,ATM,1250.94
T418563,C103508,2025-12-15,POS,3133.61
T418564,C102759,2026-04-24,UPI,1799.08
T418565,C102128,2025-12-14,UPI,5455.87
T418566,C100041,2025-12-06,POS,5883.79
T418567,C102717,2026-05-08,POS,742.16
T418568,C102831,2026-05-14,ATM,472.44
T418569,C101039,2025-12-05,UPI,8829.44
T418570,C102229,2025-02-12,IMPS,3441.93
T418571,C100775,2026-02-08,UPI,2601.42
T418572,C102407,2025-02-26,POS,4469.51
T418573,C103046,2025-04-13,POS,552.3
T418574,C100213,2025-09-21,SALARY,12838.81
T418575,C102761,2025-03-19,UPI,1400.72
T418576,C101892,2025-12-03,POS,3023.43
T418577,C102042,2025-12-31,UPI,18881.96
T418578,C100316,2026-02-05,ATM,7342.25
T418579,C103198,2025-11-20,NEFT,534.68
T418580,C102182,2026-02-04,POS,2948.45
T418581,C104418,2025-05-20,POS,2393.47
T418582,C100124,2025-08-13,SALARY,1413.68
T418583,C101229,2025-10-14,POS,330.45
T418584,C104289,2026-06-18,NEFT,2771.21
T418585,C103121,2025-05-19,IMPS,1165.27
T418586,C100501,2026-06-18,IMPS,6059.14
T418587,C104174,2026-06-06,IMPS,551.44
T418588,C103764,2025-08-03,POS,5836.55
T418589,C104452,2026-01-08,ATM,34545.63
T418590,C102661,2025-09-18,UPI,2356.13
T418591,C103049,2026-04-28,NEFT,42498.59
T418592,C103606,2025-03-24,ATM,1532.89
T418593,C104342,2025-04-15,UPI,6396.54
T418594,C103922,2025-12-08,UPI,7057.7
T418595,C101747,2026-06-15,ATM,1238.3
T418596,C101757,2026-01-20,POS,946.59
T418597,C101439,2025-07-02,UPI,1845.73
T418598,C100961,2025-08-28,IMPS,1747.83
T418599,C101883,2025-07-07,SALARY,12674.12
T418600,C100131,2025-06-30,POS,1339.28
T418601,C101461,2026-03-17,POS,2223.44
T418602,C104732,2026-01-03,POS,3469.43
T418603,C104774,2025-10-23,UPI,6535.53
T418604,C101601,2025-11-22,POS,1246.59
T418605,C101585,2026-03-20,POS,1041.39
T418606,C104676,2025-06-14,POS,4466.24
T418607,C103322,2025-04-10,UPI,4934.63
T418608,C103238,2025-06-02,IMPS,46121.16
T418609,C101869,2026-03-24,IMPS,1565.71
T418610,C100645,2025-12-13,IMPS,14467.05
T418611,C104295,2026-02-01,SALARY,2465.7
T418612,C101981,2025-08-20,POS,1267.14
T418613,C102338,2025-10-03,POS,7079.97
T418614,C104046,2025-04-16,ATM,4064.43
T418615,C103965,2025-08-05,POS,1675.37
T418616,C102147,2025-01-02,UPI,7730.21
T418617,C102466,2025-10-10,POS,2407.21
T418618,C102338,2025-08-17,POS,8125.33
T418619,C104388,2025-09-28,UPI,2576.43
T418620,C104330,2025-01-27,NEFT,2145.82
T418621,C100977,2025-10-24,POS,1300.92
T418622,C102198,2025-06-08,POS,3784.92
T418623,C103194,2026-03-09,SALARY,2728.4
T418624,C100812,2026-04-15,IMPS,5803.93
T418625,C101614,2026-03-22,SALARY,705.7
T418626,C100999,2025-11-14,POS,2144.68
T418627,C100858,2025-05-31,UPI,13021.15
T418628,C102697,2025-12-16,ATM,3614.98
T418629,C100352,2025-05-23,NEFT,9788.06
T418630,C100812,2025-09-28,SALARY,6311.1
T418631,C102577,2025-11-26,UPI,2606.63
T418632,C102897,2025-01-09,ATM,11797.99
T418633,C102792,2025-02-07,POS,5293.93
T418634,C101314,2025-05-02,UPI,1893.52
T418635,C102263,2026-07-08,ATM,5170.92
T418636,C100002,2026-07-20,SALARY,3754.81
T418637,C101020,2025-10-06,POS,2315.42
T418638,C103647,2025-07-03,UPI,10834.62
T418639,C101206,2025-05-23,UPI,9377.42
T418640,C104078,2025-04-28,ATM,3441.38
T418641,C100904,2026-01-19,UPI,4424.65
T418642,C104779,2026-03-19,POS,7116.07
T418643,C102209,2025-05-28,POS,1643.68
T418644,C101784,2025-02-06,UPI,2791.42
T418645,C103470,2025-11-21,IMPS,22007.76
T418646,C100644,2026-02-16,NEFT,2355.63
T418647,C100280,2025-06-09,UPI,6534.47
T418648,C102073,2025-01-23,ATM,5050.03
T418649,C103671,2025-08-13,POS,12057.67
T418650,C104004,2026-04-30,ATM,6723.62
T418651,C103231,2025-08-20,POS,1739.76
T418652,C104737,2026-05-19,POS,12745.79
T418653,C103861,2026-03-29,SALARY,1064.01
T418654,C100706,2025-08-28,SALARY,2964.86
T418655,C100711,2025-04-11,NEFT,643.96
T418656,C101814,2026-02-13,UPI,6786.37
T418657,C100963,2025-07-22,ATM,56335.7
T418658,C102093,2025-05-21,IMPS,8774.78
