loan_id,customer_id,product,channel,disbursement_date,original_amount,tenure_months,interest_rate,dpd,loan_status,outstanding_principal
L203991,C103005,Business Loan,Partner,2025-06-08,1761000.0,84,11.01,5,Delinquent,1345558.0
L203992,C101529,Personal Loan,Branch,2024-09-28,407000.0,48,20.83,11,Delinquent,238028.0
L203993,C101670,Personal Loan,Branch,2023-03-22,255000.0,60,14.25,55,Delinquent,78727.0
L203994,C102705,Home Loan,Branch,2025-10-24,1856000.0,36,11.18,11,Delinquent,1163942.0
L203995,C100995,Business Loan,Digital,2023-04-14,1827000.0,24,15.31,0,Current,223140.0
L203996,C103590,Home Loan,DSA,2023-03-19,5174000.0,24,8.46,7,Delinquent,1274344.0
L203997,C103335,Education Loan,Partner,2023-09-16,1021000.0,24,10.85,29,Delinquent,84448.0
L203998,C100043,Business Loan,Digital,2023-12-11,1213000.0,36,11.03,15,Delinquent,184318.0
L203999,C101054,Business Loan,Branch,2025-08-10,1316000.0,60,14.19,8,Delinquent,1109858.0
L204000,C102568,Business Loan,Branch,2024-10-31,2618000.0,48,17.04,13,Delinquent,1379427.0
L204001,C103711,Auto Loan,Branch,2026-01-13,971000.0,48,13.27,165,NPL,768524.0
L204002,C101459,Business Loan,Digital,2023-05-27,685000.0,36,15.9,2,Delinquent,106267.0
L204003,C104434,Auto Loan,Partner,2026-03-19,1448000.0,60,11.62,1,Delinquent,1319365.0
L204004,C102671,Personal Loan,Branch,2024-08-01,562000.0,120,16.51,8,Delinquent,430251.0
L204005,C102695,Personal Loan,DSA,2024-12-18,304000.0,84,15.63,6,Delinquent,238580.0
L204006,C100550,Business Loan,Digital,2023-01-22,2540000.0,120,14.17,15,Delinquent,1833008.0
L204007,C103142,Personal Loan,Partner,2025-05-24,482000.0,48,20.68,8,Delinquent,315497.0
L204008,C104088,Business Loan,Partner,2024-08-28,2278000.0,12,10.66,13,Delinquent,345265.0
L204009,C101057,Education Loan,Partner,2025-06-17,578000.0,24,12.58,6,Delinquent,264188.0
L204010,C102719,Home Loan,Digital,2026-01-09,4373000.0,24,8.82,12,Delinquent,3167120.0
L204011,C100032,Personal Loan,Branch,2023-09-19,230000.0,48,21.07,5,Delinquent,45184.0
L204012,C101056,Personal Loan,Branch,2026-02-11,106000.0,12,21.88,9,Delinquent,52439.0
L204013,C100355,Home Loan,Branch,2024-08-01,1918000.0,36,10.33,10,Delinquent,589008.0
L204014,C103849,Auto Loan,Digital,2024-01-18,1517000.0,60,13.51,12,Delinquent,715607.0
L204015,C104979,Personal Loan,Partner,2025-04-28,813000.0,36,18.78,10,Delinquent,531851.0
L204016,C100189,Home Loan,Digital,2023-01-05,3131000.0,48,8.23,10,Delinquent,250480.0
L204017,C103512,Home Loan,Digital,2025-03-29,3643000.0,48,10.37,6,Delinquent,2697725.0
L204018,C102965,Personal Loan,Branch,2025-12-30,409000.0,12,16.47,18,Delinquent,144059.0
L204019,C103511,Personal Loan,Digital,2023-09-08,318000.0,24,20.28,15,Delinquent,30552.0
L204020,C102509,Personal Loan,Branch,2024-11-11,592000.0,60,16.86,168,NPL,366087.0
L204021,C104958,Business Loan,Branch,2025-07-30,1420000.0,48,14.66,10,Delinquent,1128239.0
L204022,C100199,Personal Loan,Branch,2024-11-27,337000.0,36,14.97,8,Delinquent,161287.0
L204023,C100746,Personal Loan,Partner,2026-01-18,300000.0,48,17.66,2,Delinquent,254662.0
L204024,C101249,Home Loan,Digital,2025-09-05,5848000.0,48,9.68,14,Delinquent,4397638.0
L204025,C103913,Auto Loan,Partner,2023-11-27,295000.0,60,14.08,35,Delinquent,132016.0
L204026,C100386,Business Loan,Digital,2024-04-17,1274000.0,84,13.05,10,Delinquent,845979.0
L204027,C100618,Home Loan,DSA,2025-03-16,1382000.0,12,8.5,13,Delinquent,200784.0
L204028,C103662,Auto Loan,DSA,2024-05-19,1747000.0,12,14.55,14,Delinquent,358974.0
L204029,C102093,Business Loan,Partner,2024-04-15,2651000.0,60,13.23,5,Delinquent,1456351.0
L204030,C103529,Business Loan,Branch,2025-10-18,2016000.0,120,10.83,6,Delinquent,1938179.0
L204031,C101834,Auto Loan,Branch,2023-05-15,560000.0,60,14.19,7,Delinquent,171358.0
L204032,C100447,Auto Loan,Branch,2024-08-12,1228000.0,12,12.58,174,NPL,98240.0
L204033,C102986,Personal Loan,Digital,2024-03-30,213000.0,120,14.73,2,Delinquent,161380.0
L204034,C100547,Home Loan,Branch,2025-06-01,3698000.0,48,10.71,12,Delinquent,2777868.0
L204035,C102395,Business Loan,Digital,2026-03-26,1905000.0,12,13.24,15,Delinquent,1243219.0
L204036,C104402,Personal Loan,Digital,2025-12-22,600000.0,120,14.72,147,NPL,566901.0
L204037,C100915,Personal Loan,Partner,2024-02-28,127000.0,12,19.78,4,Delinquent,19229.0
L204038,C101005,Auto Loan,DSA,2024-04-17,456000.0,120,10.52,4,Delinquent,338032.0
L204039,C104742,Business Loan,DSA,2023-05-28,2957000.0,84,17.76,7,Delinquent,1768590.0
L204040,C101519,Personal Loan,DSA,2025-12-02,622000.0,84,18.74,15,Delinquent,577895.0
L204041,C101863,Business Loan,Branch,2023-12-30,1959000.0,120,11.96,2,Delinquent,1396645.0
L204042,C103422,Personal Loan,Branch,2024-01-28,665000.0,60,13.58,152,NPL,363156.0
L204043,C100641,Business Loan,Digital,2024-03-29,2001000.0,12,14.26,8,Delinquent,233988.0
L204044,C100304,Business Loan,Partner,2026-01-20,2343000.0,48,17.36,5,Delinquent,2008683.0
L204045,C104217,Business Loan,Branch,2026-04-05,1575000.0,24,14.67,12,Delinquent,1184962.0
L204046,C104739,Education Loan,Digital,2024-01-02,1092000.0,24,12.22,5,Delinquent,193137.0
L204047,C104936,Education Loan,DSA,2025-02-15,525000.0,12,9.75,8,Delinquent,77139.0
L204048,C100116,Education Loan,Branch,2023-10-09,1089000.0,48,9.31,14,Delinquent,266775.0
L204049,C102649,Home Loan,Partner,2024-07-05,3454000.0,60,9.97,14,Delinquent,2468042.0
L204050,C104246,Home Loan,Partner,2025-05-14,3940000.0,36,11.16,14,Delinquent,2438647.0
L204051,C104224,Personal Loan,Branch,2024-08-27,289000.0,60,17.17,21,Delinquent,201208.0
L204052,C101805,Personal Loan,Digital,2026-01-11,283000.0,120,13.96,7,Delinquent,274689.0
L204053,C102452,Auto Loan,Branch,2024-09-03,616000.0,36,10.49,9,Delinquent,214624.0
L204054,C100751,Personal Loan,Digital,2025-07-10,513000.0,12,11.51,4,Delinquent,45156.0
L204055,C100696,Education Loan,Partner,2024-07-08,711000.0,60,11.02,12,Delinquent,407695.0
L204056,C101888,Personal Loan,Branch,2025-06-07,381000.0,60,15.39,52,Delinquent,329115.0
L204057,C101152,Personal Loan,Partner,2025-09-14,378000.0,12,18.01,10,Delinquent,55037.0
L204058,C104865,Personal Loan,Partner,2026-03-13,756000.0,84,20.9,2,Delinquent,713133.0
L204059,C100401,Personal Loan,DSA,2024-02-10,219000.0,60,19.55,9,Delinquent,110889.0
L204060,C102645,Personal Loan,Digital,2024-10-30,569000.0,12,19.4,10,Delinquent,148855.0
L204061,C102783,Auto Loan,Branch,2025-04-30,984000.0,60,9.44,154,NPL,682553.0
L204062,C100297,Personal Loan,Digital,2025-12-01,441000.0,60,15.66,88,Delinquent,379054.0
L204063,C102204,Business Loan,Branch,2023-05-02,1943000.0,12,16.55,8,Delinquent,339843.0
L204064,C104708,Home Loan,Branch,2023-02-14,2006000.0,48,9.84,16,Delinquent,395492.0
L204065,C100548,Auto Loan,Branch,2023-04-12,1779000.0,48,9.03,79,Delinquent,295338.0
L204066,C100718,Auto Loan,Digital,2023-06-08,753000.0,12,9.07,14,Delinquent,60240.0
L204067,C100827,Personal Loan,Branch,2023-11-27,751000.0,36,20.69,14,Delinquent,151829.0
L204068,C100274,Personal Loan,Branch,2023-11-22,434000.0,60,13.65,49,Delinquent,201598.0
L204069,C104425,Business Loan,DSA,2023-05-04,1960000.0,60,15.4,11,Delinquent,744860.0
L204070,C100228,Auto Loan,Branch,2026-02-09,1572000.0,36,11.33,129,NPL,1280108.0
L204071,C101406,Personal Loan,Branch,2025-08-31,877000.0,60,15.67,39,Delinquent,778662.0
L204072,C104132,Auto Loan,Branch,2023-08-25,746000.0,48,13.41,9,Delinquent,195655.0
L204073,C104977,Personal Loan,Branch,2024-04-21,802000.0,12,20.03,0,Current,94980.0
L204074,C100766,Personal Loan,Branch,2024-04-04,579000.0,12,11.54,7,Delinquent,142027.0
L204075,C101801,Personal Loan,Branch,2025-10-13,749000.0,60,18.63,2,Delinquent,615773.0
L204076,C100895,Business Loan,Digital,2023-02-12,2482000.0,36,16.62,9,Delinquent,409236.0
L204077,C100963,Home Loan,Branch,2025-10-25,5343000.0,84,8.12,4,Delinquent,4880086.0
L204078,C104721,Auto Loan,Branch,2023-04-04,419000.0,12,13.27,4,Delinquent,77714.0
L204079,C101688,Personal Loan,DSA,2024-09-23,537000.0,84,17.2,2,Delinquent,359245.0
L204080,C103059,Personal Loan,Digital,2024-11-30,745000.0,84,17.92,9,Delinquent,664049.0
L204081,C100784,Personal Loan,Digital,2023-09-09,305000.0,84,21.13,0,Current,187353.0
L204082,C101428,Home Loan,Partner,2023-04-28,3292000.0,84,9.6,0,Current,1983257.0
L204083,C101805,Business Loan,DSA,2024-05-29,1223000.0,12,15.13,12,Delinquent,121104.0
L204084,C102933,Business Loan,Digital,2025-12-15,1180000.0,24,13.73,8,Delinquent,798721.0
L204085,C104501,Personal Loan,Digital,2024-11-09,602000.0,24,20.49,9,Delinquent,92558.0
L204086,C101216,Personal Loan,Branch,2025-11-28,539000.0,12,15.96,10,Delinquent,177327.0
L204087,C103226,Personal Loan,Digital,2024-02-24,101000.0,84,17.09,27,Delinquent,75065.0
L204088,C102472,Business Loan,Digital,2025-01-16,716000.0,120,13.44,8,Delinquent,648490.0
L204089,C103976,Home Loan,Partner,2025-11-11,2841000.0,84,9.48,126,NPL,2424614.0
L204090,C101674,Business Loan,Partner,2024-04-20,2296000.0,48,11.29,9,Delinquent,1187701.0
L204091,C102119,Personal Loan,Branch,2026-03-26,361000.0,120,16.02,32,Delinquent,324959.0
L204092,C103114,Auto Loan,Partner,2025-12-01,583000.0,84,12.08,11,Delinquent,528309.0
L204093,C102216,Auto Loan,DSA,2024-12-17,401000.0,60,13.83,9,Delinquent,247286.0
L204094,C103795,Auto Loan,DSA,2024-08-08,852000.0,24,9.53,44,Delinquent,176716.0
L204095,C100070,Home Loan,Partner,2023-07-21,4487000.0,84,11.46,0,Current,2411062.0
L204096,C101743,Personal Loan,Branch,2023-08-17,607000.0,24,14.23,9,Delinquent,71279.0
L204097,C100873,Home Loan,Digital,2025-11-23,4290000.0,60,8.64,0,Current,3870954.0
L204098,C100720,Education Loan,Partner,2024-02-19,1058000.0,36,11.4,1,Delinquent,210267.0
L204099,C100267,Personal Loan,Branch,2026-01-13,335000.0,60,18.83,11,Delinquent,290555.0
L204100,C101779,Auto Loan,DSA,2024-03-11,1538000.0,84,11.54,29,Delinquent,1030255.0
L204101,C101088,Education Loan,DSA,2023-11-03,951000.0,60,10.56,22,Delinquent,421174.0
L204102,C103791,Auto Loan,Partner,2024-11-26,321000.0,48,11.08,1,Delinquent,194561.0
L204103,C102511,Home Loan,Branch,2023-12-30,1232000.0,12,10.45,4,Delinquent,157420.0
L204104,C103936,Personal Loan,DSA,2024-04-26,631000.0,84,16.81,3,Delinquent,444681.0
L204105,C104427,Business Loan,Branch,2024-07-11,881000.0,60,10.67,6,Delinquent,501859.0
L204106,C103928,Business Loan,Partner,2025-09-08,362000.0,12,13.55,8,Delinquent,65591.0
L204107,C102105,Education Loan,Digital,2025-10-01,657000.0,48,12.72,10,Delinquent,456456.0
L204108,C104873,Personal Loan,Digital,2025-01-21,246000.0,48,21.7,22,Delinquent,145032.0
L204109,C101927,Education Loan,Partner,2026-02-04,212000.0,12,10.84,44,Delinquent,94795.0
L204110,C104124,Personal Loan,Digital,2023-10-30,274000.0,36,13.14,15,Delinquent,22963.0
L204111,C100864,Auto Loan,Digital,2025-02-24,660000.0,12,9.96,9,Delinquent,103714.0
L204112,C104843,Personal Loan,Digital,2024-04-27,263000.0,24,12.57,11,Delinquent,45732.0
L204113,C101517,Personal Loan,Digital,2024-05-20,872000.0,84,18.08,3,Delinquent,641373.0
L204114,C103134,Auto Loan,DSA,2025-05-17,1546000.0,36,9.44,11,Delinquent,973830.0
L204115,C101770,Home Loan,DSA,2024-02-05,3718000.0,12,10.94,4,Delinquent,372561.0
L204116,C101147,Education Loan,Branch,2023-10-18,1146000.0,48,10.44,1,Delinquent,347466.0
L204117,C101648,Personal Loan,Branch,2024-07-27,566000.0,48,15.93,79,Delinquent,277113.0
L204118,C103041,Business Loan,Digital,2023-04-20,2455000.0,36,16.16,15,Delinquent,259743.0
L204119,C100559,Home Loan,Branch,2024-11-07,3049000.0,12,10.28,3,Delinquent,396670.0
L204120,C100990,Personal Loan,DSA,2025-05-03,106000.0,120,17.53,10,Delinquent,97160.0
L204121,C104600,Personal Loan,Digital,2023-07-04,275000.0,12,13.4,15,Delinquent,46781.0
L204122,C100427,Business Loan,Branch,2024-05-02,1513000.0,36,11.45,8,Delinquent,283901.0
L204123,C103612,Business Loan,Digital,2023-11-30,1274000.0,60,12.55,1,Delinquent,542030.0
L204124,C101507,Personal Loan,Branch,2023-05-30,264000.0,120,14.39,137,NPL,181067.0
L204125,C101597,Home Loan,DSA,2023-06-07,2909000.0,60,9.74,55,Delinquent,744281.0
L204126,C101814,Home Loan,Branch,2024-07-29,3561000.0,60,8.23,2,Delinquent,1993469.0
L204127,C101914,Auto Loan,Branch,2024-10-18,809000.0,48,10.71,43,Delinquent,457754.0
L204128,C103545,Auto Loan,Branch,2024-11-03,1638000.0,84,11.63,1,Delinquent,1164091.0
L204129,C104023,Business Loan,Digital,2023-03-20,2016000.0,48,11.28,59,Delinquent,336452.0
L204130,C101816,Personal Loan,DSA,2023-01-31,119000.0,60,18.79,12,Delinquent,21216.0
L204131,C100858,Personal Loan,Digital,2023-05-25,555000.0,36,12.04,5,Delinquent,100898.0
L204132,C100016,Personal Loan,Branch,2025-08-07,634000.0,84,12.03,13,Delinquent,515767.0
L204133,C103623,Education Loan,Digital,2025-02-12,843000.0,12,9.3,5,Delinquent,150426.0
L204134,C104585,Auto Loan,Digital,2024-08-12,1022000.0,24,12.1,0,Current,216422.0
L204135,C100172,Personal Loan,DSA,2023-02-07,600000.0,84,15.96,13,Delinquent,308336.0
L204136,C102948,Business Loan,Branch,2023-01-31,530000.0,12,11.09,51,Delinquent,65428.0
L204137,C101092,Auto Loan,DSA,2024-04-16,1680000.0,60,13.92,0,Current,1009791.0
L204138,C101054,Personal Loan,Digital,2025-10-31,810000.0,60,20.02,0,Current,671025.0
L204139,C104143,Personal Loan,Digital,2023-05-14,167000.0,12,14.63,15,Delinquent,21429.0
L204140,C101262,Business Loan,Digital,2024-12-03,2771000.0,24,16.31,7,Delinquent,368423.0
L204141,C101520,Auto Loan,Branch,2024-11-17,1391000.0,36,9.92,14,Delinquent,561992.0
L204142,C100621,Personal Loan,Branch,2026-03-01,75000.0,48,13.47,13,Delinquent,62638.0
L204143,C104521,Personal Loan,DSA,2023-12-24,360000.0,48,21.23,3,Delinquent,105211.0
L204144,C104533,Personal Loan,Digital,2023-12-04,311000.0,24,20.11,176,NPL,66729.0
L204145,C104567,Auto Loan,Digital,2024-12-24,1034000.0,36,9.84,7,Delinquent,559027.0
L204146,C101152,Personal Loan,Digital,2024-05-10,886000.0,60,18.11,5,Delinquent,460966.0
L204147,C100939,Personal Loan,Branch,2023-07-25,668000.0,120,16.62,25,Delinquent,487634.0
L204148,C104704,Personal Loan,Branch,2025-03-06,626000.0,84,20.96,3,Delinquent,499961.0
L204149,C103065,Education Loan,Digital,2026-02-26,821000.0,120,11.3,5,Delinquent,758087.0
L204150,C101322,Home Loan,Branch,2026-01-01,5876000.0,48,10.94,11,Delinquent,5258302.0
L204151,C100234,Personal Loan,Partner,2023-05-02,281000.0,12,11.08,19,Delinquent,37062.0
L204152,C103997,Home Loan,Branch,2025-08-07,2845000.0,36,11.4,168,NPL,2052595.0
L204153,C104012,Auto Loan,DSA,2025-04-20,633000.0,120,12.7,5,Delinquent,541837.0
L204154,C100053,Business Loan,Branch,2025-02-10,850000.0,60,10.83,8,Delinquent,622846.0
L204155,C102392,Education Loan,Partner,2024-07-11,118000.0,24,11.29,21,Delinquent,16215.0
L204156,C102417,Home Loan,DSA,2025-08-12,5404000.0,84,8.45,2,Delinquent,4818134.0
L204157,C102321,Home Loan,Branch,2024-11-15,4676000.0,36,9.21,59,Delinquent,1693715.0
L204158,C101847,Personal Loan,Digital,2023-04-24,109000.0,36,16.6,82,Delinquent,9661.0
L204159,C101642,Business Loan,Partner,2023-06-05,1997000.0,12,14.34,6,Delinquent,380065.0
L204160,C101673,Auto Loan,Digital,2025-05-19,707000.0,12,14.99,7,Delinquent,111486.0
L204161,C104602,Personal Loan,Branch,2024-05-02,871000.0,48,19.24,3,Delinquent,357505.0
L204162,C104961,Home Loan,DSA,2024-11-25,3048000.0,60,9.26,14,Delinquent,2055109.0
L204163,C100560,Personal Loan,Digital,2025-08-24,134000.0,24,21.87,153,NPL,62007.0
L204164,C103605,Auto Loan,Branch,2023-11-26,385000.0,48,14.59,33,Delinquent,143834.0
L204165,C102868,Personal Loan,DSA,2025-12-07,289000.0,36,18.83,4,Delinquent,213627.0
L204166,C101279,Personal Loan,Partner,2023-10-14,515000.0,48,20.83,3,Delinquent,147285.0
L204167,C100930,Personal Loan,Branch,2024-06-21,533000.0,120,20.48,12,Delinquent,413151.0
L204168,C103763,Personal Loan,Digital,2023-12-12,341000.0,48,17.96,9,Delinquent,137860.0
L204169,C101824,Personal Loan,Branch,2025-04-18,860000.0,60,14.47,3,Delinquent,558762.0
L204170,C100648,Auto Loan,Partner,2023-05-28,861000.0,60,13.05,11,Delinquent,238008.0
L204171,C104846,Auto Loan,Partner,2024-02-05,292000.0,84,11.27,3,Delinquent,158735.0
L204172,C104630,Home Loan,Partner,2023-11-24,4168000.0,120,10.48,9,Delinquent,3077691.0
L204173,C102094,Home Loan,Branch,2025-05-15,4405000.0,84,11.04,3,Delinquent,3553015.0
L204174,C102132,Business Loan,Branch,2023-03-27,586000.0,24,17.91,3,Delinquent,136452.0
L204175,C102103,Business Loan,Digital,2025-02-12,2208000.0,24,13.08,101,NPL,620843.0
L204176,C100954,Auto Loan,Branch,2025-03-18,1044000.0,24,14.84,1,Delinquent,240974.0
L204177,C100528,Auto Loan,Branch,2025-05-21,247000.0,84,10.16,15,Delinquent,201233.0
L204178,C101365,Business Loan,Branch,2024-09-06,2564000.0,120,17.28,6,Delinquent,2157327.0
L204179,C101935,Auto Loan,DSA,2025-02-15,534000.0,12,13.72,8,Delinquent,78365.0
L204180,C100776,Personal Loan,DSA,2023-06-03,497000.0,120,13.56,74,Delinquent,329505.0
L204181,C100178,Home Loan,DSA,2024-10-25,5247000.0,60,10.49,4,Delinquent,3227347.0
L204182,C104653,Personal Loan,Branch,2025-04-16,371000.0,48,17.53,2,Delinquent,248425.0
L204183,C104389,Business Loan,DSA,2023-10-25,1948000.0,84,12.87,6,Delinquent,1062911.0
L204184,C101530,Auto Loan,Digital,2023-08-02,812000.0,48,9.41,7,Delinquent,195928.0
L204185,C103073,Education Loan,Branch,2023-12-25,184000.0,36,12.7,58,Delinquent,31192.0
L204186,C100715,Personal Loan,Digital,2024-08-16,404000.0,48,13.82,51,Delinquent,196920.0
L204187,C104634,Home Loan,DSA,2023-02-27,4930000.0,48,9.92,13,Delinquent,763022.0
L204188,C104065,Auto Loan,Branch,2026-01-09,1432000.0,48,14.35,8,Delinquent,1232032.0
L204189,C100880,Business Loan,DSA,2025-02-22,749000.0,84,14.31,12,Delinquent,579516.0
L204190,C101067,Business Loan,Digital,2025-07-02,2010000.0,84,10.67,2,Delinquent,1801092.0
L204191,C101664,Personal Loan,Digital,2025-10-15,646000.0,84,12.64,10,Delinquent,500018.0
L204192,C100471,Education Loan,Partner,2024-12-01,709000.0,48,8.96,146,NPL,357899.0
L204193,C101735,Education Loan,DSA,2025-07-14,897000.0,120,10.54,80,Delinquent,824903.0
L204194,C103342,Education Loan,Digital,2024-12-02,233000.0,84,11.62,2,Delinquent,186632.0
L204195,C103631,Auto Loan,Branch,2025-07-14,1015000.0,36,14.85,15,Delinquent,634890.0
L204196,C100038,Business Loan,Digital,2023-03-19,831000.0,84,16.44,149,NPL,461909.0
L204197,C101760,Personal Loan,DSA,2025-09-16,650000.0,36,21.21,43,Delinquent,436881.0
L204198,C104163,Personal Loan,Partner,2024-05-27,605000.0,36,14.57,14,Delinquent,138355.0
L204199,C104354,Personal Loan,DSA,2024-07-26,214000.0,48,14.88,4,Delinquent,108460.0
L204200,C102814,Home Loan,DSA,2024-01-04,4990000.0,60,11.0,3,Delinquent,2539639.0
L204201,C103677,Education Loan,DSA,2024-04-25,424000.0,24,10.34,4,Delinquent,63481.0
L204202,C101235,Auto Loan,DSA,2024-07-23,1408000.0,48,9.85,6,Delinquent,800315.0
L204203,C104342,Home Loan,Branch,2024-03-21,4758000.0,84,11.18,9,Delinquent,3283481.0
L204204,C102368,Business Loan,Digital,2026-02-15,2731000.0,120,17.91,10,Delinquent,2249917.0
L204205,C103459,Auto Loan,Digital,2024-09-06,775000.0,36,9.96,9,Delinquent,279522.0
L204206,C101313,Home Loan,Digital,2025-08-01,2931000.0,48,9.38,0,Current,2272195.0
L204207,C100865,Auto Loan,Digital,2026-02-22,1764000.0,120,11.01,45,Delinquent,1764000.0
L204208,C102665,Home Loan,Partner,2025-01-01,1496000.0,84,10.92,11,Delinquent,1252737.0
L204209,C102613,Auto Loan,Partner,2024-02-09,953000.0,60,14.25,8,Delinquent,498576.0
L204210,C102859,Business Loan,DSA,2025-04-25,1120000.0,12,17.66,5,Delinquent,175960.0
L204211,C104041,Home Loan,DSA,2023-01-14,5354000.0,84,9.65,15,Delinquent,2702370.0
L204212,C103859,Home Loan,DSA,2025-05-26,3801000.0,60,9.98,11,Delinquent,2936535.0
L204213,C101509,Auto Loan,DSA,2023-01-11,1336000.0,48,10.79,4,Delinquent,106880.0
L204214,C102331,Business Loan,Branch,2024-07-01,1166000.0,12,14.03,37,Delinquent,207816.0
L204215,C100427,Home Loan,Partner,2023-11-28,4968000.0,60,9.6,30,Delinquent,1917211.0
L204216,C103934,Business Loan,Branch,2025-11-05,2812000.0,60,16.88,3,Delinquent,2689806.0
L204217,C100677,Auto Loan,DSA,2025-02-12,829000.0,24,13.66,16,Delinquent,201319.0
L204218,C100347,Personal Loan,Branch,2025-01-10,84000.0,36,13.02,2,Delinquent,41916.0
L204219,C102602,Home Loan,Digital,2025-02-24,1524000.0,120,11.17,136,NPL,1358522.0
L204220,C104607,Personal Loan,Branch,2025-06-04,571000.0,60,13.32,13,Delinquent,461995.0
L204221,C101882,Personal Loan,DSA,2023-07-11,452000.0,48,21.92,8,Delinquent,112988.0
L204222,C100928,Personal Loan,Partner,2023-01-14,560000.0,48,18.97,6,Delinquent,89064.0
L204223,C100922,Auto Loan,Branch,2026-01-24,182000.0,48,10.15,9,Delinquent,180655.0
L204224,C104183,Auto Loan,Branch,2024-10-07,1349000.0,84,14.97,86,Delinquent,1079321.0
L204225,C103303,Home Loan,Partner,2025-03-14,3494000.0,12,10.9,106,NPL,356855.0
L204226,C102474,Home Loan,Branch,2024-03-13,4147000.0,12,8.63,13,Delinquent,567754.0
L204227,C104637,Home Loan,DSA,2025-10-15,3203000.0,24,8.53,42,Delinquent,2336892.0
L204228,C100524,Business Loan,DSA,2023-03-08,2515000.0,24,12.62,3,Delinquent,201200.0
L204229,C103082,Education Loan,DSA,2024-06-12,1143000.0,12,8.87,152,NPL,151416.0
L204230,C101800,Business Loan,Branch,2025-02-14,1385000.0,36,17.76,26,Delinquent,625859.0
L204231,C101168,Personal Loan,DSA,2024-07-10,719000.0,12,17.57,49,Delinquent,77027.0
